Model,Covariance Type,#Rolling Windows,Sharpe Ratio,Mean Return,Std Dev
MVP,Historical,31,0.26881416220873017,0.0050556978565985304,0.01880740886215979
ERC,GARCH,31,0.21719904968292744,0.004240782524540129,0.01952486684785651
ERC,Historical,31,0.2209753068152119,0.00429391947494278,0.019431671062384907
Naive,N/A,31,0.20457510218818128,0.0044577595182560175,0.021790332599494363
HRP,GARCH,32,0.3135289078500572,0.0021461773424899114,0.006845229542649714
HRP,Historical,32,0.3200382929366735,0.002219724641834903,0.006935809529124453
MVP,GARCH,32,-0.012176083942435354,-0.00018996653243966415,0.015601611596779833
MVP,Historical,32,-0.00044922424089333926,-9.502884871975567e-06,0.021153989493260375
ERC,GARCH,32,0.26497814871310094,0.0020100293155481445,0.007585641779558427
ERC,Historical,32,0.27274178691594453,0.002111899409993566,0.007743219085986359
Naive,N/A,32,0.19280838616553855,0.0017879443528373844,0.009273166942553618
HRP,GARCH,33,0.04433947008979607,0.0003445585764573185,0.00777092229021953
HRP,Historical,33,0.03445633725823318,0.0002714030604743559,0.00787672405341068
MVP,GARCH,33,-0.07121235912106658,-0.0013184878139900558,0.01851487340488922
MVP,Historical,33,-0.17120249159771203,-0.0035112507865902192,0.020509343957685392
ERC,GARCH,33,0.07542352799141812,0.0006157662408850233,0.00816411347073405
ERC,Historical,33,0.07410827981025894,0.0006089149306661614,0.008216557343189988
Naive,N/A,33,0.16018218289150732,0.0013871070115018807,0.008659558675395125
HRP,GARCH,34,0.18312313772671504,0.0014927659551554693,0.008151705861348925
HRP,Historical,34,0.1712120818773462,0.0013898850759072284,0.008117914697766022
MVP,GARCH,34,-0.30551687093689694,-0.007068853743923152,0.023137359721726106
MVP,Historical,34,-0.32315559709399866,-0.007445838358983167,0.02304103170714181
ERC,GARCH,34,0.20551065310471117,0.0017419898477177976,0.008476396826154916
ERC,Historical,34,0.200368566456711,0.0016980747329522349,0.008474756110605296
Naive,N/A,34,0.266392338482404,0.002442280430916238,0.009167983001423885
HRP,GARCH,35,0.5944597932695612,0.002655219614941371,0.004466609256006228
HRP,Historical,35,0.6138486241396439,0.002643955407067315,0.004307178191973668
MVP,GARCH,35,-0.16169690727700306,-0.0026192897306071597,0.016198762083433377
MVP,Historical,35,-0.14079208958232464,-0.002322620603936276,0.01649681179409005
ERC,GARCH,35,0.613136666259734,0.002749311544798433,0.004484010981711185
ERC,Historical,35,0.6242626371954285,0.002742689625793852,0.004393486751210516
Naive,N/A,35,0.5888675705118592,0.002894123842382659,0.00491472783917615
HRP,GARCH,36,0.22286740438571515,0.0018240643609431467,0.008184527324535312
HRP,Historical,36,0.21669597855754177,0.001768769549517275,0.00816244750498493
MVP,GARCH,36,0.18661689611268958,0.0021777343548247193,0.011669545470897142
MVP,Historical,36,-0.11202472099552999,-0.0022379515475033232,0.019977300792319064
ERC,GARCH,36,0.20511663576901548,0.0016359976843597906,0.00797593855918205
ERC,Historical,36,0.20175541130795557,0.0016013897064227566,0.007937282554361956
Naive,N/A,36,0.19323706296811072,0.001663302743718308,0.008607576197702806
HRP,GARCH,37,0.17977515292835747,0.001486452470860199,0.008268397754903137
HRP,Historical,37,0.17654129676262714,0.0014679932520785123,0.008315296641625659
MVP,GARCH,37,-0.16888330869018067,-0.002739373610405878,0.016220511261011032
MVP,Historical,37,0.025402306391153928,0.0006463855132437748,0.02544593799045237
ERC,GARCH,37,0.20582525109968952,0.0015638319016088057,0.007597862231448845
ERC,Historical,37,0.2026839238386858,0.0015441476802792442,0.0076185010188978605
Naive,N/A,37,0.23368740629403223,0.0017046498470751007,0.0072945730114795364
HRP,GARCH,38,0.20485183663507914,0.0011033102431078454,0.005385893830540902
HRP,Historical,38,0.1966522069867196,0.0010187921882467243,0.005180680165544879
MVP,GARCH,38,0.09487057843808329,0.0017059912574158588,0.01798230057729925
MVP,Historical,38,-0.2974167642941873,-0.004646681796866854,0.015623469671906686
ERC,GARCH,38,0.20965948602886805,0.0012102271051379902,0.005772346045775166
ERC,Historical,38,0.206640677262303,0.001177657634582024,0.005699060079478657
Naive,N/A,38,0.22869546743271,0.0015589538379763845,0.0068167238095135484
HRP,GARCH,39,0.45992045814505056,0.0031144648005379,0.006771746603965276
HRP,Historical,39,0.43864713668456845,0.0031918545522092853,0.007276588139465164
MVP,GARCH,39,-0.17761936010282578,-0.0031879316551304765,0.01794810910975554
MVP,Historical,39,0.09439183440440276,0.0022358641046223487,0.023687050037011045
ERC,GARCH,39,0.44875109093480514,0.0031001984875753154,0.006908503511639851
ERC,Historical,39,0.44400820249918127,0.0031237710221173774,0.007035390347598674
Naive,N/A,39,0.4586206867657474,0.0033674283377309526,0.007342512963116631
HRP,GARCH,40,0.0227669486403225,0.0002973986053564773,0.013062734495291793
HRP,Historical,40,0.017142703440776234,0.00022493563081059555,0.013121362776162587
MVP,GARCH,40,-0.08347524681191348,-0.0019168097363210495,0.022962612385441727
MVP,Historical,40,-0.39666851537838854,-0.00810777672720643,0.020439678000338114
ERC,GARCH,40,0.00808966091598129,0.0001067927431549118,0.013201139610677695
ERC,Historical,40,0.005315843076745255,7.02663045121864e-05,0.01321828043035622
Naive,N/A,40,0.031356010397162605,0.00043561858391266743,0.013892666139442485
HRP,GARCH,41,0.02204214920717024,0.0003099063308546478,0.014059714773813266
HRP,Historical,41,0.020468670026996795,0.0002873180781574252,0.014036968585573564
MVP,GARCH,41,0.08843846384993274,0.0018283640182641247,0.020673855454642377
MVP,Historical,41,-0.09274362295012194,-0.0021602048768291134,0.023292220080628985
ERC,GARCH,41,0.03581815120101186,0.0005027469136176151,0.014036093342623799
ERC,Historical,41,0.03508984938767506,0.0004923274157694167,0.014030479593404626
Naive,N/A,41,0.040185246944688606,0.0006205162679801557,0.01544139491874321
HRP,GARCH,42,0.4920510375685889,0.0025097972476353448,0.00510068479895339
HRP,Historical,42,0.4776905359644978,0.0025063685606367247,0.0052468457545974895
MVP,GARCH,42,0.23480947393370621,0.003405199665907776,0.01450196880415978
MVP,Historical,42,-0.14135206174867926,-0.003648487229094619,0.025811347807445113
ERC,GARCH,42,0.47432597943973903,0.002305773469677419,0.004861157873749475
ERC,Historical,42,0.4656183900243232,0.002304900674470923,0.0049501925264389115
Naive,N/A,42,0.336969876340347,0.002144192366770578,0.006363157413527661
HRP,GARCH,43,-0.14180989197834096,-0.001377422194918767,0.00971316017312209
HRP,Historical,43,-0.1331492973049726,-0.0013154988896386696,0.0098798785743914
MVP,GARCH,43,-0.05146649843467349,-0.0021207560258377106,0.04120653415987858
MVP,Historical,43,-0.12764443655342125,-0.006918335900541228,0.05420005828178648
ERC,GARCH,43,-0.19172637659794783,-0.0017702651593334245,0.009233289601282606
ERC,Historical,43,-0.18655796929519874,-0.0017505995074428213,0.009383675830394423
Naive,N/A,43,-0.22890051703193623,-0.0022584065932160355,0.00986632368725031
HRP,GARCH,44,-0.0682388836423637,-0.0012731643727363013,0.018657461915832136
HRP,Historical,44,-0.072120159258516,-0.0013323464690385464,0.018473981238210063
MVP,GARCH,44,0.1316710177608372,0.002802547811063831,0.02128446987593188
MVP,Historical,44,-0.03291908478380175,-0.0008858287323231088,0.026909275824065194
ERC,GARCH,44,-0.0683097924214684,-0.0012912488702022573,0.018902836978852297
ERC,Historical,44,-0.07091355021915394,-0.0013327743164314313,0.01879435329796033
Naive,N/A,44,-0.07384903560251099,-0.0014713974278536845,0.01992439597686032
HRP,GARCH,45,0.4367358196121088,0.005372769689076922,0.012302104493853515
HRP,Historical,45,0.44411188448007033,0.005388165358306119,0.012132450282464608
MVP,GARCH,45,0.3139036128158128,0.009475951915091641,0.030187457321976682
MVP,Historical,45,0.3160678387566613,0.012577868920403166,0.039794839518888195
ERC,GARCH,45,0.4330328988864609,0.005472572338366123,0.012637774987625142
ERC,Historical,45,0.43763769583192225,0.005485340779836499,0.01253397692218721
Naive,N/A,45,0.42230127051985494,0.005773147126769059,0.013670683774316583
HRP,GARCH,46,0.10306810096294704,0.0009035087064343363,0.008766133245815284
HRP,Historical,46,0.11250461387161699,0.0010017172254165334,0.008903787950951314
MVP,GARCH,46,0.31667513155446386,0.005589777238372334,0.017651456276133154
MVP,Historical,46,0.2936865535222427,0.012136943718536583,0.04132618117164624
ERC,GARCH,46,0.04288970776427693,0.00041536126389982446,0.009684404150820097
ERC,Historical,46,0.04710430760773331,0.00046167997754648353,0.009801226278309367
Naive,N/A,46,0.010050115978817706,0.00011840660175950959,0.011781615456883407
HRP,GARCH,47,0.19229926514005094,0.0020983377791185124,0.010911834621886359
HRP,Historical,47,0.187099679379277,0.002054551054204519,0.010981050641137973
MVP,GARCH,47,0.31285333663458254,0.009201971349273221,0.02941305164988943
MVP,Historical,47,0.19772445772387293,0.005927393502907046,0.02997804910500651
ERC,GARCH,47,0.16366501768714342,0.0018886337687197062,0.01153963012627387
ERC,Historical,47,0.15940904915619392,0.0018449652400823835,0.0115737798440453
Naive,N/A,47,0.13898094818534473,0.0018111461219812632,0.013031614373258716
HRP,GARCH,48,0.07993266558709285,0.0006856232509607386,0.008577510157142186
HRP,Historical,48,0.08744397259759348,0.0007577486908332232,0.008665533693446094
MVP,GARCH,48,-0.20922087139700868,-0.005921390645665148,0.02830210296958838
MVP,Historical,48,-0.19197171610941446,-0.00624409820772482,0.032526136319821146
ERC,GARCH,48,0.12100262347945905,0.001162218938460852,0.009604906943675861
ERC,Historical,48,0.12138080827640467,0.0011669642646198648,0.009614075579085694
Naive,N/A,48,0.1580704753183942,0.0018231519638104911,0.011533791874404115
HRP,GARCH,49,0.5005294962032718,0.003084448584454374,0.006162371264533304
HRP,Historical,49,0.5014301530037466,0.0030961679454585933,0.006174674432543468
MVP,GARCH,49,0.278110656029193,0.0067547300512262615,0.0242879224682323
MVP,Historical,49,0.2568464962357735,0.005434646546452676,0.02115912276826979
ERC,GARCH,49,0.4705890543580758,0.003033075454434649,0.006445274122603694
ERC,Historical,49,0.48694382620414994,0.0031186808049636907,0.006404600771457757
Naive,N/A,49,0.391783843550218,0.0029815065806629935,0.00761008048123054
HRP,GARCH,50,-0.19010977591445372,-0.008512041740781538,0.04477435050268965
HRP,Historical,50,-0.18810515643840736,-0.008337999446219109,0.04432626730755933
MVP,GARCH,50,-0.31565867087064675,-0.01583846087737485,0.05017590942041717
MVP,Historical,50,-0.17596035956311817,-0.009807272535418424,0.05573569274220816
ERC,GARCH,50,-0.1850976099829101,-0.008458085119177682,0.04569526921475976
ERC,Historical,50,-0.18398249770206032,-0.008390848047937762,0.04560677321342724
Naive,N/A,50,-0.1822614378628156,-0.008722172743625335,0.047855283300191745
HRP,GARCH,51,0.19259994306145978,0.004744390335947195,0.024633394281083625
HRP,Historical,51,0.17538736805936656,0.004663409857924271,0.026589200291470032
MVP,GARCH,51,0.1445457823956526,0.004851647802439035,0.03356478288075567
MVP,Historical,51,-0.08527573980034733,-0.0022727526540126373,0.026651808114872316
ERC,GARCH,51,0.18581356910840405,0.004934317155399755,0.026555203578921965
ERC,Historical,51,0.17349819550753964,0.004848101167100819,0.02794323683262825
Naive,N/A,51,0.18006610031386486,0.005635698976755241,0.03129794540411502
HRP,GARCH,52,0.24900644370874336,0.0038941760303343696,0.015638856458226
HRP,Historical,52,0.2585404755320173,0.003986309381851328,0.01541851183513302
MVP,GARCH,52,-0.2223312803670863,-0.005398710117714274,0.02428227871849873
MVP,Historical,52,-0.2779248534419265,-0.010765359588262271,0.038734785518243456
