Model,Covariance Type,#Rolling Windows,Mean Return,Forecasted Std
MVP,GARCH,64,0.001952318206791399,0.004169417798054398
MVP,Historical,64,0.0016588884704639927,0.004345567854901192
ERC,GARCH,64,0.0015917502268245596,0.00789319074229164
ERC,Historical,64,0.00162847896561539,0.007630204305057552
Naive,N/A,64,0.001923786318436099,0.00848140420844381
HRP,GARCH,65,-0.00578381732938553,0.00680805640604001
HRP,Historical,65,-0.005738643892501706,0.00700485041701114
MVP,GARCH,65,-0.004678541062216882,0.004070977955228455
MVP,Historical,65,-0.0049475104404124,0.004347371874062142
ERC,GARCH,65,-0.005568105506700945,0.0077143133998614005
ERC,Historical,65,-0.005506969531369096,0.007628210546858106
Naive,N/A,65,-0.0056694453530714405,0.00847743945941781
HRP,GARCH,66,0.02426130424374589,0.00679969104689903
HRP,Historical,66,0.02481429677407264,0.007011005323572505
MVP,GARCH,66,0.011301118889357564,0.004195471081314596
MVP,Historical,66,0.012265144630294336,0.004343260042851334
ERC,GARCH,66,0.027611663238265662,0.007671605856014578
ERC,Historical,66,0.02780894461964159,0.007637834707307177
Naive,N/A,66,0.03162698483551227,0.008486113024136712
