Date,.TRXFLUSDPT11
2026-04-08,2164.86
2026-04-09,2201.27
2026-04-10,2257.64
2026-04-13,2282.67
2026-04-14,2342.88
2026-04-15,2370.78
2026-04-16,2383.95
2026-04-17,2426.57
2026-04-20,2419.24
2026-04-21,2413.52
2026-04-22,2477.21
2026-04-23,2474.08
2026-04-24,2581.09
2026-04-27,2615.48
2026-04-28,2544.63
2026-04-29,2555.35
2026-04-30,2537.93
2026-05-01,2548.37
2026-05-04,2537.6
2026-05-05,2593.82
2026-05-06,2717.61
2026-05-07,2696.25
2026-05-08,2818.9
2026-05-11,2874.98
2026-05-12,2833.1
2026-05-13,2881.58
2026-05-14,2955.05
2026-05-15,2831.71
2026-05-18,2781.43
2026-05-19,2761.92
2026-05-20,2839.08
2026-05-21,2825.85
