Model,Covariance Type,#Rolling Windows,Sharpe Ratio,Mean Return,Std Dev
MVP,GARCH,52,-0.04142763992480398,-0.000523900059343609,0.012646147844640656
MVP,Historical,52,0.05845732229483117,0.000886657688760859,0.01516760696442741
ERC,GARCH,52,0.007880950904219967,0.00010360277358690886,0.01314597373413826
ERC,Historical,52,0.00924433617003416,0.00012148602026136395,0.013141670534999058
Naive,N/A,52,0.04219944172845146,0.0005911883067716794,0.014009386915019113
HRP,GARCH,53,0.024987934752787506,0.00033240639727148127,0.013302675893789102
HRP,Historical,53,0.016374324027822115,0.0002219681561012445,0.013555866839088538
MVP,GARCH,53,0.06447741192744956,0.0006502449600139416,0.010084848950599969
MVP,Historical,53,0.03699592751312571,0.0004307941805510915,0.011644367623929711
ERC,GARCH,53,0.036481929471952106,0.0004914643743330104,0.013471446862777806
ERC,Historical,53,0.031659484334865616,0.00043081228256239946,0.013607684762191756
Naive,N/A,53,0.03724475891354006,0.000585204385160632,0.015712395575418404
HRP,GARCH,54,0.43276732940467727,0.002257602137995441,0.005216664901902462
HRP,Historical,54,0.4597314054752878,0.002388136323801359,0.005194633856550245
MVP,GARCH,54,0.1259466162558306,0.00126772624128593,0.01006558396702652
MVP,Historical,54,0.29118830756566283,0.0026509991495331795,0.00910407142270086
ERC,GARCH,54,0.553695673554484,0.0023101935549528687,0.004172316428124562
ERC,Historical,54,0.569218755242619,0.0023682600141657416,0.004160544592660715
Naive,N/A,54,0.32808401383845853,0.0021324962630510555,0.006499848127623342
HRP,GARCH,55,-0.1632963248377883,-0.0015493176269078975,0.009487767887286652
HRP,Historical,55,-0.14117775343216105,-0.001349481103952136,0.009558737627884062
MVP,GARCH,55,-0.1137081866133609,-0.001263721892817505,0.011113728311528763
MVP,Historical,55,-0.07527740574554603,-0.0006001757300987552,0.007972853529616568
ERC,GARCH,55,-0.48031950508503446,-0.004829561171984117,0.010054892880373667
ERC,Historical,55,-0.44555329011263906,-0.004356535927216233,0.009777811148280085
Naive,N/A,55,-0.2236148135951029,-0.002256318041288035,0.010090199325405728
HRP,GARCH,56,-0.06645431003495202,-0.0012631470279421792,0.01900775175120801
HRP,Historical,56,-0.06855883238862713,-0.001302949917302247,0.019004844042798875
MVP,GARCH,56,-0.12346254280454388,-0.002091187385265877,0.016937828573452267
MVP,Historical,56,-0.1808711818528074,-0.002759666079023688,0.015257632812227093
ERC,GARCH,56,-0.13176606523883697,-0.0028567103126936923,0.021680167101564937
ERC,Historical,56,-0.12632111021455356,-0.0027349005512751,0.021650384061934962
Naive,N/A,56,-0.07209304343578395,-0.0014538207819187402,0.020165895523799247
HRP,GARCH,57,0.4277249239346633,0.005319377348166563,0.012436444664559971
HRP,Historical,57,0.4294476967336078,0.005338215559298634,0.012430420747162607
MVP,GARCH,57,0.42161933576805966,0.004893214958695242,0.011605765067157848
MVP,Historical,57,0.37305191684557115,0.004506982783119747,0.012081382187309496
ERC,GARCH,57,0.328188074140276,0.005111009456625107,0.015573416157835555
ERC,Historical,57,0.3275786485211294,0.005006616115961197,0.015283707099238068
Naive,N/A,57,0.4224030579465403,0.0058519167510010465,0.013853869286480568
HRP,GARCH,58,0.08919922651948722,0.0007966923840332752,0.008931606417676985
HRP,Historical,58,0.09151133345603041,0.000833550488426602,0.00910871317187295
MVP,GARCH,58,0.2715565627152255,0.001981198072955403,0.007295710525814231
MVP,Historical,58,0.2423657799010144,0.0020149714002520697,0.008313761955483206
ERC,GARCH,58,-0.1399161297883169,-0.002662437303776862,0.01902880895722987
ERC,Historical,58,0.011213794314022073,0.0001422325972572141,0.01268371732834105
Naive,N/A,58,0.010600899127857165,0.00012701386186703416,0.011981423493905878
HRP,GARCH,59,0.18047108131196185,0.00194989362968423,0.010804465820835022
HRP,Historical,59,0.17664354401081364,0.0019317005202757604,0.01093558517008415
MVP,GARCH,59,0.5152335900904619,0.005994543742568762,0.011634613615770418
MVP,Historical,59,0.5579694308138773,0.004996900807344316,0.008955509982071293
ERC,GARCH,59,0.06416530161307263,0.0012119557583784725,0.018888024024055337
ERC,Historical,59,0.07187561113587976,0.001285074337400265,0.017879143106983138
Naive,N/A,59,0.1325585113801121,0.0017266790435688888,0.013025787824499849
HRP,GARCH,60,0.0885181949603765,0.0007604878101831264,0.00859131628840313
HRP,Historical,60,0.10097216054014724,0.0008856439338837642,0.008771169490145019
MVP,GARCH,60,0.0019308211505617823,1.4988502475884902e-05,0.00776276066352594
MVP,Historical,60,-0.1673308085095403,-0.0010201924495684687,0.006096859619908565
ERC,GARCH,60,0.24288242538523927,0.0048338154351125085,0.019901874034094994
ERC,Historical,60,0.24602547877785394,0.005132515599276617,0.020861723853857293
Naive,N/A,60,0.1609204824952079,0.0018651727515741642,0.011590648515671135
HRP,GARCH,61,0.5092485915607705,0.00284018852764937,0.005577214301063884
HRP,Historical,61,0.4974286122700501,0.0028665560512301674,0.005762748624668853
MVP,GARCH,61,0.41086364018584515,0.0026040119702908132,0.006337898308823204
MVP,Historical,61,0.35170906465673385,0.003183626145044833,0.009051874020227585
ERC,GARCH,61,0.5180392365316512,0.00316668596286541,0.006112830340934864
ERC,Historical,61,0.5195423281827221,0.0032222485039673154,0.006202090434552729
Naive,N/A,61,0.3904407892859385,0.002965536524930769,0.007595355317138662
HRP,GARCH,62,-0.18827010987772388,-0.008084286953627905,0.042939832344488574
HRP,Historical,62,-0.188731986772461,-0.008258083436219811,0.0437556112105995
MVP,GARCH,62,-0.22119716814330218,-0.010192374090688492,0.04607823045946674
MVP,Historical,62,-0.1921080201574097,-0.010268096501011521,0.05344959826559056
ERC,GARCH,62,-0.2218390961671269,-0.013029662375747294,0.058734743338167666
ERC,Historical,62,-0.22100962457192216,-0.013072859255328563,0.059150633284182255
Naive,N/A,62,-0.1812688411873529,-0.008665356789530915,0.047803895764825445
HRP,GARCH,63,0.19116899635457504,0.0046373077400463925,0.02425763501653396
HRP,Historical,63,0.17962408420145715,0.004621039300857279,0.02572616763169998
MVP,GARCH,63,0.04797124183970685,0.0013187511495239097,0.027490452590959412
MVP,Historical,63,-0.14181899957070868,-0.002341953286529661,0.016513677953016448
ERC,GARCH,63,0.18854009127500945,0.004930580468583628,0.026151363538865356
ERC,Historical,63,0.1796685533453551,0.004897725552431785,0.027259781755004618
Naive,N/A,63,0.18207903513281334,0.0056903369421433606,0.03125201612581413
HRP,GARCH,64,0.2402433772104274,0.0037462538502594836,0.015593578036401675
HRP,Historical,64,0.2542826943690964,0.003924651260563601,0.01543420510900711
MVP,GARCH,64,0.03784121858383121,0.0006079718700752147,0.01606639249019821
MVP,Historical,64,-0.24025594382321683,-0.005203665233959208,0.021658840781013627
ERC,GARCH,64,0.2457567986543414,0.0038744269542555737,0.015765288999003365
ERC,Historical,64,0.2538183391576164,0.003960660059464742,0.015604310045560758
Naive,N/A,64,0.27936572546516025,0.004467975266412902,0.01599328356752949
HRP,GARCH,65,0.2709197803087267,0.004131046339959946,0.015248227114507514
HRP,Historical,65,0.2720720523172232,0.004080387544933314,0.014997451999133578
MVP,GARCH,65,0.14524896109086327,0.002671601424329494,0.01839325668331784
MVP,Historical,65,0.03529123713290103,0.0005166783742630036,0.014640415475299927
ERC,GARCH,65,0.2919727644321815,0.004737558352490356,0.016226028347896746
ERC,Historical,65,0.29525872946425147,0.004693059690207347,0.015894736452747492
Naive,N/A,65,0.3351043212068881,0.006342608386730768,0.018927265288277026
HRP,GARCH,66,0.20723838008391768,0.0013957231836397464,0.006734868237604308
HRP,Historical,66,0.23456858506597394,0.00167923531603326,0.007158824424681439
MVP,GARCH,66,0.00506266698009165,3.347611719685901e-05,0.006612348260017883
MVP,Historical,66,-0.09562586387084779,-0.0013617832657384123,0.014240742102760355
ERC,GARCH,66,0.3310053961461819,0.002350954498758555,0.007102465778897161
ERC,Historical,66,0.342688171928247,0.0025261293055917197,0.007371510056438853
Naive,N/A,66,0.402523673903568,0.0038274704942815076,0.009508684190332737
HRP,GARCH,67,0.5408097309884059,0.005385522610326973,0.00995825759363496
HRP,Historical,67,0.5256704599810159,0.005178460178453989,0.00985115309435688
MVP,GARCH,67,0.5644914664531361,0.007373884809227132,0.01306288092459465
MVP,Historical,67,0.4878666693210489,0.007978539722507153,0.016353934843736456
ERC,GARCH,67,0.5295739670733985,0.005164364557490873,0.009751923014703434
ERC,Historical,67,0.5241598990842855,0.0050564329932699876,0.009646737573980086
Naive,N/A,67,0.5106248817125234,0.004872632762292981,0.009542489872313398
HRP,GARCH,68,0.08165125157923386,0.0007057134416259194,0.008643020504604262
HRP,Historical,68,0.11517931027693645,0.001006532143074678,0.008738827664921574
MVP,GARCH,68,-0.5219665162792096,-0.004062421181958945,0.00778291529295316
MVP,Historical,68,-0.21872385190815408,-0.0017709929469219932,0.008096935617546017
ERC,GARCH,68,0.09291823187990915,0.0009142821865738828,0.00983964253383054
ERC,Historical,68,0.11073471073848601,0.0010895692340625379,0.009839455278261331
Naive,N/A,68,0.07824900129543885,0.0009404737867782499,0.012018987734135723
HRP,GARCH,69,-0.1046105738042631,-0.0008179625231537592,0.007819118980116191
HRP,Historical,69,-0.10405868695381378,-0.0008245565771970373,0.007923957156628499
MVP,GARCH,69,-0.23915114490212824,-0.0016963746152163475,0.007093315885694726
MVP,Historical,69,-0.3999234476018483,-0.003963510316097531,0.009910672504612639
ERC,GARCH,69,0.14108062436876995,0.0007707813533309832,0.00546341042067011
ERC,Historical,69,0.21540783540141523,0.0023413813200144663,0.010869527172264986
Naive,N/A,69,0.03294326285271604,0.00019603962039667748,0.005950825856963189
HRP,GARCH,70,0.23410526801814482,0.003844200632559576,0.016420820706442296
HRP,Historical,70,0.22320223205283513,0.0037082310831429966,0.016613772402890692
MVP,GARCH,70,0.338297941740032,0.004281753799744901,0.012656753918518521
MVP,Historical,70,0.42258176434460204,0.005742491134640666,0.013589065168363126
ERC,GARCH,70,0.06161814002025549,0.0016856227700964084,0.027355950204636173
ERC,Historical,70,0.0617345495600074,0.001685026518676315,0.027294708241750926
Naive,N/A,70,0.17255137008790591,0.0033622817112026657,0.01948568539032613
HRP,GARCH,71,-0.22197458983316978,-0.002931163308963849,0.013204949770002205
HRP,Historical,71,-0.23079394716400192,-0.0030893217053091205,0.013385627063754197
MVP,GARCH,71,-0.0969207882718173,-0.0011086096927862086,0.011438306606391592
MVP,Historical,71,-0.1167104852978823,-0.0012517090578161247,0.010724906632179317
ERC,GARCH,71,-0.015820584955752386,-0.00031473160952875034,0.01989380357357226
ERC,Historical,71,0.01361970164123712,0.000255251714323333,0.018741358735091033
Naive,N/A,71,-0.2007736761793749,-0.003204532471096037,0.015960919439623394
HRP,GARCH,72,0.02573789335466174,0.0005721551960883841,0.022230070977613765
HRP,Historical,72,0.020229572771190495,0.0004531454666504593,0.022400150105779622
MVP,GARCH,72,0.11475192120969178,0.0034105128216032937,0.029720747031076692
MVP,Historical,72,0.04327165568440598,0.0012664067612513667,0.029266427207862718
ERC,GARCH,72,0.02623069379031434,0.0006276642292797304,0.02392861714971088
ERC,Historical,72,0.04353161936320279,0.0011474761432325284,0.026359601595765312
Naive,N/A,72,0.01627295912768282,0.0004101610603680541,0.0252050691671871
HRP,GARCH,73,0.020399301773852175,0.00034386992586282517,0.0168569458736866
HRP,Historical,73,0.029342822159189985,0.0005004699535039907,0.017055958380173965
MVP,GARCH,73,-0.059675642810941766,-0.0008850861497961228,0.014831614844940366
MVP,Historical,73,0.1956253212586203,0.0020697848166149474,0.010580352294367115
ERC,GARCH,73,0.020961360228820954,0.0003957469527294012,0.018879831671671118
ERC,Historical,73,0.025406599049788682,0.00048310935794467755,0.01901511323880619
Naive,N/A,73,0.011729340512961319,0.00026798208394770604,0.022847156977971333
HRP,GARCH,74,-0.07162428449471586,-0.00243039890944614,0.03393260996031932
HRP,Historical,74,-0.07956815242054165,-0.002681812599946642,0.03370459811323071
MVP,GARCH,74,-0.11283836398218669,-0.0034176045040245,0.030287611264587483
MVP,Historical,74,-0.29577095557718786,-0.004784182309029495,0.01617529449331261
ERC,GARCH,74,-0.06307574529166576,-0.00222883053526584,0.03533577803892136
ERC,Historical,74,0.016579035744753938,0.0007064751323764192,0.042612558610350265
Naive,N/A,74,-0.06464082442288685,-0.002448736353730409,0.03788219558758296
HRP,GARCH,75,0.18975365016464854,0.0031063750462070917,0.016370568068185785
HRP,Historical,75,0.19365638653192374,0.0031806484561012938,0.01642418570883007
MVP,GARCH,75,-0.0313853367617007,-0.0003585595640161664,0.011424429399582357
MVP,Historical,75,-0.12057985630932232,-0.0019650097330862312,0.01629633500346369
ERC,GARCH,75,0.20248015116948362,0.00343657521181107,0.01697240540350311
ERC,Historical,75,0.20384779833420907,0.0034693839940243137,0.01701948229205914
Naive,N/A,75,0.21082738683076815,0.0039330969532919945,0.01865553148675653
HRP,GARCH,76,-0.04153513234536862,-0.0006162023385818785,0.014835689783244142
HRP,Historical,76,-0.04175052565178648,-0.0006272615647989045,0.015024039937376558
MVP,GARCH,76,0.052374712145412186,0.0008665959647510123,0.01654607594491424
MVP,Historical,76,0.07569856195584511,0.0010268461567724593,0.013564936112939867
ERC,GARCH,76,-0.04078177177957331,-0.0006239689563417518,0.015300192441719368
ERC,Historical,76,-0.03960736516246849,-0.0006103167191057179,0.015409172425436858
Naive,N/A,76,-0.036696151481061035,-0.0006072265700970825,0.016547418341960832
HRP,GARCH,77,0.14716966382732774,0.0015994644536771556,0.010868166795256028
HRP,Historical,77,0.14590742050454364,0.0015791059761850416,0.010822657070658496
MVP,GARCH,77,0.1540333395680338,0.0016985935688629663,0.011027441030795332
MVP,Historical,77,0.009711931532091852,0.00017382012193028462,0.01789758518744886
ERC,GARCH,77,0.16715829387262685,0.0017478925630359395,0.010456511146062655
ERC,Historical,77,0.16775466596955838,0.0017348079424393372,0.01034133943406465
Naive,N/A,77,0.23516618365041306,0.0025192817932031993,0.010712772364194354
HRP,GARCH,78,-0.11958319809576785,-0.0007699961765052897,0.006438999698675398
HRP,Historical,78,-0.12454448106632825,-0.0007921057552239046,0.006360022928692082
MVP,GARCH,78,-0.17198245454261607,-0.0015998012352082933,0.009302118867084047
MVP,Historical,78,-0.03032243250403032,-0.00044240453176490796,0.014590007965426439
ERC,GARCH,78,-0.1089789768000953,-0.0007199173673912458,0.006606020615442375
ERC,Historical,78,-0.11493202060106877,-0.0007529044117685794,0.00655086726772102
Naive,N/A,78,-0.09815523954038252,-0.0006655364748755421,0.006780447768167592
HRP,GARCH,79,0.05987307342517782,0.0010790623567900773,0.01802249817922843
HRP,Historical,79,0.055629740735507895,0.0009981088336503074,0.017942000456119774
MVP,GARCH,79,0.1339474616409222,0.0017299575468375228,0.012915194701300743
MVP,Historical,79,0.06339127133902081,0.0004592035787217871,0.00724395597409516
ERC,GARCH,79,0.0450225493919049,0.0008750044134599957,0.019434803787839752
ERC,Historical,79,0.04451611824276057,0.0008610761216775999,0.01934301901576138
Naive,N/A,79,0.043582601192649686,0.000943766900493938,0.02165467123731721
HRP,GARCH,80,0.32196365696076357,0.0027838548449122514,0.00864648784024561
HRP,Historical,80,0.31000310383255264,0.002699863618342847,0.008709150279350658
MVP,GARCH,80,0.10097894525452629,0.001101313392708643,0.010906366569116819
MVP,Historical,80,0.15386459082849369,0.0019691800040890217,0.012798136292995331
ERC,GARCH,80,0.3089591447496222,0.0029088091865299985,0.009414866774334426
ERC,Historical,80,0.3063118850327284,0.00288919181571302,0.009432189728466852
Naive,N/A,80,0.31833851254264833,0.0033508145425443113,0.010525947727092547
HRP,GARCH,81,0.11738857329418999,0.0009588948869809145,0.008168553889634621
HRP,Historical,81,0.11407896461538124,0.0009032258785021116,0.007917549756410831
MVP,GARCH,81,0.3933899072197644,0.004700397312944981,0.011948444092438646
MVP,Historical,81,0.32504158374766123,0.004419332239915095,0.013596205719160983
ERC,GARCH,81,0.13318188604835574,0.0011763564215603293,0.008832705831581461
ERC,Historical,81,0.12916967304886876,0.0011146683680007547,0.008629489737726922
Naive,N/A,81,0.0977424614364384,0.0009446079937913018,0.009664254203436213
