Model,Covariance Type,#Rolling Windows,Sharpe Ratio,Mean Return,Std Dev,Δ Return vs ERC OOS,Δ Std vs ERC OOS,Δ Return vs MVP OOS,Δ Std vs MVP OOS
Naive,N/A,531,-0.06726832453870692,-0.00035152298755641566,0.005225683707257277,0.0013467783590764791,-0.0001958339479770886,-0.0005213321984180151,0.005225402981630222
Real ERC,OOS,531,-0.31325201809371944,-0.0016983013466328948,0.005421517655234366,0.0,0.0,-0.0018681105574944942,0.005421236929607311
Real MVP,OOS,531,604.8938696585525,0.00016980921086159943,2.807256270549617e-07,0.0018681105574944942,-0.005421236929607311,0.0,0.0
HRP,GARCH,532,-0.13531333172407012,-0.00021313893272064226,0.0015751510217431753,-0.00019734939362618128,-0.0028546963543661626,0.00015754382670255286,0.0015749876520562433
HRP,Historical,532,-0.14000339330205996,-0.00022066485659834106,0.0015761393448675382,-0.00020487531750388007,-0.0028537080312418,0.00015001790282485406,0.0015759759751806063
MVP,GARCH,532,-0.18333967147200783,-0.0006429119040961854,0.0035066709727051342,-0.0006271223650017244,-0.0009231764034042036,-0.0002722291446729903,0.003506507603018202
MVP,Historical,532,-0.3709293178789119,-0.0011585491119044595,0.0031233689440602866,-0.0011427595728099986,-0.0013064784320490513,-0.0007878663524812644,0.0031232055743733544
ERC,GARCH,532,-0.12975136492488928,-0.00025852139781254316,0.001992436826866496,-0.00024273185871808217,-0.002437410549242842,0.00011216136161065196,0.001992273457179564
ERC,Historical,532,-0.12912021587354522,-0.00025810638486746453,0.0019989618443655858,-0.00024231684577300354,-0.002430885531743752,0.00011257637455573059,0.0019987984746786536
Naive,N/A,532,-0.04630943334668113,-0.00010537334218717653,0.0022754185178283626,-8.958380309271552e-05,-0.0021544288582809753,0.0002653094172360186,0.0022752551481414304
Real ERC,OOS,532,-0.003564352844212138,-1.5789539094460994e-05,0.004429847376109338,0.0,0.0,0.0003548932203287341,0.004429684006422406
Real MVP,OOS,532,-2268.981268095033,-0.0003706827594231951,1.633696869319723e-07,-0.0003548932203287341,-0.004429684006422406,0.0,0.0
HRP,GARCH,533,0.21839322613135487,0.0014735516169594033,0.006747240484799287,-0.0011988724162178745,0.0036487150256550934,0.0004109815100334139,0.006747065597080712
HRP,Historical,533,0.2597341941978056,0.0017115948900706054,0.006589794213876619,-0.0009608291431066724,0.003491268754732425,0.000649024783144616,0.006589619326158044
MVP,GARCH,533,0.1173491480729228,0.0007280689133427422,0.006204296539846267,-0.0019443551198345356,0.0031057710807020733,-0.00033450119358324727,0.006204121652127692
MVP,Historical,533,0.6696140266936582,0.0032225747854264337,0.004812585544748049,0.0005501507522491559,0.001714060085603855,0.0021600046785004443,0.004812410657029474
ERC,GARCH,533,0.24103341172284673,0.0016152742722263976,0.006701453797134678,-0.0010571497609508803,0.003602928337990484,0.0005527041653004081,0.006701278909416103
ERC,Historical,533,0.2581872931873782,0.0017209943076202233,0.0066656816699775375,-0.0009514297255570545,0.0035671562108333436,0.0006584242006942339,0.006665506782258962
Naive,N/A,533,0.20710042044839486,0.001455697726225312,0.007028946262270104,-0.0012167263069519658,0.00393042080312591,0.0003931276192993226,0.007028771374551529
Real ERC,OOS,533,0.8624825157690961,0.002672424033177278,0.003098525459144194,0.0,0.0,0.0016098539262512884,0.0030983505714256188
Real MVP,OOS,533,6075.727418619569,0.0010625701069259894,1.7488771857500642e-07,-0.0016098539262512884,-0.0030983505714256188,0.0,0.0
HRP,GARCH,534,0.4657904489269795,0.00164036196708842,0.0035216736858113946,0.0014794011239613902,-0.0006853704051334977,-0.0003206064658690549,0.003521329795996804
HRP,Historical,534,0.547348733716803,0.0017707555700627413,0.003235150574001193,0.0016097947269357114,-0.0009718935169436994,-0.00019021286289473368,0.0032348066841866026
MVP,GARCH,534,-0.0019113033972707723,-1.530523124947322e-05,0.008007745537065535,-0.0001762660743765032,0.0038007014461206422,-0.0019762736642069483,0.008007401647250945
MVP,Historical,534,0.08199212697349592,0.0004892738735992212,0.005967327494228559,0.00032831303047219123,0.0017602834032836665,-0.0014716945593582537,0.005966983604413969
ERC,GARCH,534,0.5683445320835762,0.0016524409760733441,0.0029074634887669678,0.0014914801329463142,-0.0012995806021779245,-0.00030852745688413085,0.0029071195989523774
ERC,Historical,534,0.6079437139663488,0.0017150965648344216,0.0028211436773394392,0.0015541357217073917,-0.001385900413605453,-0.0002458718681230534,0.002820799787524849
Naive,N/A,534,0.7269702509146246,0.0017365617680564435,0.0023887659307538643,0.0015756009249294136,-0.001818278160191028,-0.0002244066649010315,0.002388422040939274
Real ERC,OOS,534,0.038259842218786574,0.00016096084312702997,0.004207044090944892,0.0,0.0,-0.001800007589830445,0.004206700201130302
Real MVP,OOS,534,5702.316119174193,0.001960968432957475,3.4388981459019176e-07,0.001800007589830445,-0.004206700201130302,0.0,0.0
HRP,GARCH,535,-0.3200089118878489,-0.001569461922092237,0.004904431919828141,0.00048627428117584874,0.001355304280025331,0.001184536743526266,0.004903705456259312
HRP,Historical,535,-0.3086276680078771,-0.0015649546455339767,0.005070688106595921,0.0004907815577341091,0.001521560466793111,0.0011890440200845265,0.005069961643027092
MVP,GARCH,535,-0.13750923163946954,-0.0006361302514810282,0.004626091236906007,0.0014196059517870576,0.001076963597103197,0.002117868414137475,0.004625364773337178
MVP,Historical,535,-0.17740004994899683,-0.0009536120257229597,0.00537548904860583,0.001102124177545126,0.0018263614088030204,0.0018003866398955434,0.005374762585037001
ERC,GARCH,535,-0.3564427736308909,-0.0017076080812348797,0.004790693506955953,0.0003481281220332061,0.0012415658671531436,0.0010463905843836234,0.004789967043387125
ERC,Historical,535,-0.3511256170065926,-0.0017034540230702715,0.0048514091270027955,0.00035228218019781434,0.0013022814871999858,0.0010505446425482317,0.004850682663433967
Naive,N/A,535,-0.38731102069799517,-0.001928277891215038,0.004978629029816861,0.0001274583120530479,0.0014295013900140511,0.0008257207744034652,0.004977902566248032
Real ERC,OOS,535,-0.5792229561465709,-0.002055736203268086,0.0035491276398028097,0.0,0.0,0.0006982624623504173,0.0035484011762339806
Real MVP,OOS,535,-3790.965966893767,-0.002753998665618503,7.264635688288883e-07,-0.0006982624623504173,-0.0035484011762339806,0.0,0.0
HRP,GARCH,536,0.4451002263606847,0.002529760830570274,0.005683575699915046,-0.0002948994983485321,-0.0013086926927086164,-0.0014694902901273496,0.005682903705287376
HRP,Historical,536,0.4485617622619059,0.002564472745315099,0.005717100656069201,-0.00026018758360370686,-0.0012751677365544613,-0.0014347783753825244,0.005716428661441531
MVP,GARCH,536,0.451260755003891,0.002021368285000922,0.004479379743499948,-0.0008032920439178838,-0.0025128886491237144,-0.0019778828356967013,0.004478707748872278
MVP,Historical,536,0.4409562879700205,0.00199080766731277,0.0045147506036882275,-0.000833852661606036,-0.0024775177889354346,-0.0020084434533848535,0.0045140786090605576
ERC,GARCH,536,0.46142316950890794,0.0025977522028879617,0.0056298694442516745,-0.00022690812603084424,-0.0013623989483719876,-0.0014014989178096618,0.0056291974496240045
ERC,Historical,536,0.46585968765636343,0.002632643873139819,0.005651151930281982,-0.00019201645577898675,-0.0013411164623416804,-0.0013666072475578043,0.005650479935654312
Naive,N/A,536,0.41151997597328904,0.0027447646794518305,0.006669821247340829,-7.989564946697539e-05,-0.0003224471452828335,-0.001254486441245793,0.006669149252713159
Real ERC,OOS,536,0.4039690941924681,0.002824660328918806,0.006992268392623662,0.0,0.0,-0.0011745907917788175,0.006991596397995992
Real MVP,OOS,536,5951.3141266687235,0.0039992511206976234,6.719946276699434e-07,0.0011745907917788175,-0.006991596397995992,0.0,0.0
HRP,GARCH,537,0.2480070785627264,0.0009375450404789411,0.0037803156503124383,-3.760506680649503e-05,-0.0016755907232452257,-0.0005609047063715622,0.003780052720019143
HRP,Historical,537,0.17687833139991166,0.0007072160584782435,0.003998319369483812,-0.0002679340488071926,-0.0014575870040738521,-0.0007912336883722598,0.003998056439190517
MVP,GARCH,537,0.36368429325897356,0.00088844436300241,0.002442900008249087,-8.670574428302612e-05,-0.0030130063653085767,-0.0006100053838480933,0.002442637077955792
MVP,Historical,537,-0.2405622578944232,-0.0006696189587560729,0.0027835578391102065,-0.001644769066041509,-0.0026723485344474574,-0.002168068705606576,0.0027832949088169114
ERC,GARCH,537,0.17813576254602914,0.0006780876220687255,0.0038065777044264874,-0.0002970624852167106,-0.0016493286691311765,-0.0008203621247817778,0.0038063147741331923
ERC,Historical,537,0.1478579993732464,0.0005762165746099728,0.0038970943543973997,-0.0003989335326754633,-0.0015588120191602642,-0.0009222331722405305,0.0038968314241041046
Naive,N/A,537,0.2038665887588206,0.0009023547125840625,0.004426202047514373,-7.279539470137365e-05,-0.0010297043260432907,-0.0005960950342664409,0.004425939117221079
Real ERC,OOS,537,0.1787329254789914,0.0009751501072854361,0.005455906373557664,0.0,0.0,-0.0005232996395650672,0.005455643443264369
Real MVP,OOS,537,5699.0380532901545,0.0014984497468505033,2.629302932949223e-07,0.0005232996395650672,-0.005455643443264369,0.0,0.0
HRP,GARCH,538,5.79907426112919e-05,2.198232767473829e-07,0.0037906615236994587,0.0009220306966472123,-0.0017785495244761421,2.686147881255989e-07,0.003790224268733926
HRP,Historical,538,-0.06152698769761751,-0.00023747887518646118,0.0038597513720902833,0.0006843319981840036,-0.0017094596760853175,-0.00023743008367508296,0.003859314117124751
MVP,GARCH,538,0.49895295477601664,0.0016951788119036414,0.0033974722379680436,0.0026169896852741062,-0.002171738810207557,0.0016952276034150197,0.003397034983002511
MVP,Historical,538,0.11082310473245138,0.00030472591860882545,0.002749660545465617,0.0012265367919792902,-0.002819550502709984,0.00030477471012020364,0.0027492232905000843
ERC,GARCH,538,-0.033009146802952985,-0.00012453667981829767,0.0037727930552617817,0.0007972741935521672,-0.0017964179929138191,-0.00012448788830691945,0.003772355800296249
ERC,Historical,538,-0.06569974857941586,-0.00025221535427683527,0.0038389089719569475,0.0006695955190936296,-0.0017303020762186533,-0.0002521665627654571,0.003838471716991415
Naive,N/A,538,-0.08807616275890917,-0.0003811270851790925,0.004327244435277584,0.0005406837881913723,-0.0012419666128980168,-0.0003810782936677143,0.004326807180312052
Real ERC,OOS,538,-0.16551911310174494,-0.0009218108733704648,0.005569211048175601,0.0,0.0,-0.0009217620818590866,0.005568773793210069
Real MVP,OOS,538,-0.1115859515026988,-4.8791511378216004e-08,4.372549655324303e-07,0.0009217620818590866,-0.005568773793210069,0.0,0.0
HRP,GARCH,539,0.037692370082066474,8.83112464647736e-05,0.0023429475586835254,0.003222416080465737,-0.0038783181163942436,8.17582133364894e-05,0.0023427382679941065
HRP,Historical,539,0.03466860558939981,8.940506266474431e-05,0.0025788479560908727,0.0032235098966657077,-0.0036424177189868963,8.285202953646011e-05,0.002578638665401454
MVP,GARCH,539,0.06036978778830464,0.00013613476785491224,0.002255014848359057,0.0032702396018558753,-0.003966250826718712,0.00012958173472662804,0.0022548055576696382
MVP,Historical,539,0.2005889920178766,0.00041800442492471117,0.0020838851659788905,0.0035521092589256746,-0.004137380509098879,0.00041145139179642697,0.0020836758752894717
ERC,GARCH,539,-0.03455592291197651,-0.00010920647314553736,0.0031602823464943024,0.003024898360855426,-0.0030609833285834666,-0.00011575950627382156,0.0031600730558048835
ERC,Historical,539,-0.04654346204134228,-0.00015209223626210558,0.003267746523174608,0.0029820125977388576,-0.002953519151903161,-0.00015864526939038978,0.003267537232485189
Naive,N/A,539,-0.16267730148459247,-0.0005634245034208551,0.0034634487926652646,0.002570680330580108,-0.0027578168824125044,-0.0005699775365491393,0.0034632395019758458
Real ERC,OOS,539,-0.5037728651512355,-0.0031341048340009633,0.006221265675077769,0.0,0.0,-0.0031406578671292476,0.00622105638438835
Real MVP,OOS,539,31.310676774401976,6.5530331282841995e-06,2.092906894188128e-07,0.0031406578671292476,-0.00622105638438835,0.0,0.0
HRP,GARCH,540,0.5413736092851865,0.002082921095205391,0.0038474743864142505,0.0001859374780938119,-0.0009815539281832035,0.00048379535395787253,0.003847196199014128
HRP,Historical,540,0.5264543854220736,0.00196426116700969,0.003731113694560424,6.72775498981109e-05,-0.0010979146200370301,0.00036513542576217155,0.0037308355071603012
MVP,GARCH,540,0.5929825817300115,0.0023746419309675216,0.004004572822425179,0.0004776583138559425,-0.0008244554921722751,0.0007755161897200031,0.004004294635025056
MVP,Historical,540,0.43054283718413683,0.0010943034198027356,0.0025416830226691663,-0.0008026801973088436,-0.0022873452919282876,-0.0005048223214447829,0.0025414048352690437
ERC,GARCH,540,0.5216511385950898,0.0018073171447709902,0.003464608837313102,-8.966647234058892e-05,-0.0013644194772843518,0.00020819140352347173,0.0034643306499129796
ERC,Historical,540,0.50829077954068,0.001760512178567391,0.003463592591937804,-0.00013647143854418815,-0.00136543572265965,0.0001613864373198725,0.0034633144045376815
Naive,N/A,540,0.4679100251904881,0.001965947329014954,0.004201549920232226,6.896371190337502e-05,-0.0006274783943652279,0.00036682158776743566,0.0042012717328321035
Real ERC,OOS,540,0.39282925953804665,0.0018969836171115792,0.004829028314597454,0.0,0.0,0.00029785787586406065,0.004828750127197331
Real MVP,OOS,540,5748.375880949198,0.0015991257412475185,2.7818740012239136e-07,-0.00029785787586406065,-0.004828750127197331,0.0,0.0
HRP,GARCH,541,-0.19079685193193566,-0.0009225584807455887,0.004835291942210345,-0.0050778602071136145,0.0025598851345376723,-0.002672088618127476,0.004835025425965617
HRP,Historical,541,-0.20524861994691201,-0.000988125968071374,0.004814288000216298,-0.0051434276944394,0.002538881192543626,-0.0027376561054532613,0.00481402148397157
MVP,GARCH,541,-0.14522737852105985,-0.0009129556346095542,0.0062863878967364525,-0.00506825736097758,0.00401098108906378,-0.0026624857719914413,0.0062861213804917245
MVP,Historical,541,-0.17798765294710342,-0.00108047957196282,0.006070531040060011,-0.005235781298330846,0.003795124232387339,-0.0028300097093447076,0.006070264523815283
ERC,GARCH,541,-0.28035647681718123,-0.0013676017214328759,0.00487808142318995,-0.005522903447800901,0.002602674615517278,-0.003117131858814763,0.004877814906945222
ERC,Historical,541,-0.2787661070052922,-0.001354109492655423,0.004857511220435834,-0.005509411219023449,0.0025821044127631613,-0.0031036396300373106,0.004857244704191106
Naive,N/A,541,-0.19241755527831952,-0.0008626096900269961,0.004483009301200647,-0.005017911416395022,0.002207602493527975,-0.0026121398274088835,0.004482742784955919
Real ERC,OOS,541,1.8261797021773631,0.004155301726368026,0.0022754068076726724,0.0,0.0,0.0024057715889861386,0.002275140291427944
Real MVP,OOS,541,6564.440899896718,0.0017495301373818873,2.6651624472838403e-07,-0.0024057715889861386,-0.002275140291427944,0.0,0.0
HRP,GARCH,542,-0.13985795820633373,-0.0003428278989858628,0.0024512577144883353,0.002088441686133813,-0.001191401410738958,0.0008062002765377347,0.0024510451240102654
HRP,Historical,542,-0.22196186630717776,-0.0005323085762414991,0.0023981983261251996,0.0018989610088781766,-0.0012444607991020937,0.0006167195992820984,0.0023979857356471296
MVP,GARCH,542,0.5442245922180996,0.0022133253920452816,0.0040669338058106075,0.004644594977164957,0.0004242746805833142,0.0033623535675688793,0.004066721215332537
MVP,Historical,542,0.2658679648784668,0.0010846579000388856,0.004079686323001355,0.003515927485158561,0.00043702719777406144,0.002233686075562483,0.004079473732523284
ERC,GARCH,542,-0.049836026657917844,-0.00015938947078161875,0.003198278062488661,0.002271880114338057,-0.0004443810627386322,0.0009896387047419787,0.003198065472010591
ERC,Historical,542,-0.06349857952234807,-0.00020628040158975135,0.003248582931168591,0.002224989183529924,-0.0003940761940587024,0.0009427477739338461,0.003248370340690521
Naive,N/A,542,-0.18873869349192807,-0.0005621619449482354,0.002978519849573282,0.0018691076401714402,-0.0006641392756540111,0.0005868662305753621,0.002978307259095212
Real ERC,OOS,542,-0.6674436178455129,-0.0024312695851196756,0.0036426591252272933,0.0,0.0,-0.0012822414095960781,0.0036424465347492233
Real MVP,OOS,542,-5404.890124685442,-0.0011490281755235975,2.1259047807016605e-07,0.0012822414095960781,-0.0036424465347492233,0.0,0.0
HRP,GARCH,543,-0.9316006468528615,-0.003317284609467317,0.0035608440383481767,0.0033727253641950613,-0.004881655787452653,-0.002685121273735032,0.0035604314749433518
HRP,Historical,543,-0.9531695371036346,-0.0033391048719580005,0.0035031594506308187,0.003350905101704378,-0.004939340375170011,-0.0027069415362257153,0.003502746887225994
MVP,GARCH,543,0.20607813288928706,0.0007213613895487362,0.0035004266558270824,0.007411371363211115,-0.004942073169973747,0.0013535247252810215,0.0035000140924222574
MVP,Historical,543,0.3722062020678505,0.0016848943160440617,0.004526776573531995,0.00837490428970644,-0.003915723252268835,0.002317057651776347,0.00452636401012717
ERC,GARCH,543,-0.8436250208517982,-0.002900570967918883,0.0034382230211595795,0.0037894390057434954,-0.00500427680464125,-0.002268407632186598,0.0034378104577547546
ERC,Historical,543,-0.8173155128529186,-0.002840383490773024,0.0034752594880505714,0.0038496264828893545,-0.004967240337750258,-0.002208220155040739,0.0034748469246457464
Naive,N/A,543,-0.9626533613110425,-0.003737620626798144,0.003882623566293748,0.0029523893468642345,-0.004559876259507082,-0.0031054572910658588,0.003882211002888923
Real ERC,OOS,543,-0.7924205047913975,-0.006690009973662378,0.00844249982580083,0.0,0.0,-0.006057846637930093,0.008442087262396005
Real MVP,OOS,543,-1532.2816525630158,-0.0006321633357322852,4.125634048250064e-07,0.006057846637930093,-0.008442087262396005,0.0,0.0
HRP,GARCH,544,-0.1859465734064627,-0.0038193866063859286,0.02054023656589298,-3.085461892819285e-05,0.002222326286662645,0.004114661305368158,0.020539226631026336
HRP,Historical,544,-0.18296279360246948,-0.0036812588528923338,0.020120259318354917,0.00010727313456540197,0.0018023490391245803,0.004252789058861753,0.02011924938348827
MVP,GARCH,544,-0.1872398660117,-0.0033488538661827078,0.017885367777252355,0.000439678121275028,-0.00043254250197798105,0.004585194045571379,0.01788435784238571
MVP,Historical,544,-0.19991539405801906,-0.0032779414177841436,0.016396643356203104,0.0005105905696735922,-0.0019212669230272324,0.004656106493969943,0.01639563342133646
ERC,GARCH,544,-0.188205061370306,-0.0036610255406346165,0.01945232245072998,0.0001275064468231192,0.0011344121714996422,0.00427302237111947,0.019451312515863333
ERC,Historical,544,-0.18550089284857404,-0.003567893784768533,0.019233836182562393,0.00022063820268920266,0.0009159259033320565,0.004366154126985554,0.019232826247695747
Naive,N/A,544,-0.1749467562066078,-0.003561563872416069,0.02035798747940173,0.00022696811504166687,0.0020400772001713946,0.004372484039338018,0.020356977544535085
Real ERC,OOS,544,-0.20682118919172468,-0.0037885319874577357,0.018317910279230337,0.0,0.0,0.004145515924296351,0.01831690034436369
Real MVP,OOS,544,-7855.999603334001,-0.007934047911754087,1.0099348666447186e-06,-0.004145515924296351,-0.01831690034436369,0.0,0.0
HRP,GARCH,545,-1.2599711337040433,-0.005575168763234855,0.004424838485660431,0.00022502268895375176,-0.0018947507722104706,0.0013772278767636799,0.004424467060875495
HRP,Historical,545,-1.3386261685963952,-0.00565231658945641,0.004222475790521186,0.00014787486273219654,-0.0020971134673497156,0.0013000800505421246,0.00422210436573625
MVP,GARCH,545,-0.2738306981050097,-0.002283315153262434,0.008338419209619877,0.0035168762989261724,0.0020188299517489754,0.0046690814867361005,0.008338047784834941
MVP,Historical,545,-0.23066350047250972,-0.0013268463798190762,0.005752303147663402,0.004473345072369531,-0.0005672861102074996,0.005625550260179459,0.005751931722878466
ERC,GARCH,545,-1.3233894759783367,-0.005761859160511427,0.004353865029984375,3.8332291677179234e-05,-0.001965724227886526,0.0011905374794871073,0.00435349360519944
ERC,Historical,545,-1.3543768412772548,-0.00569457208855951,0.004204569891485447,0.00010561936362909682,-0.002115019366385454,0.001257824551439025,0.004204198466700512
Naive,N/A,545,-1.576533755886541,-0.0068306512593327194,0.0043327021916454945,-0.001030459807144113,-0.001986887066225407,0.0001217453806658152,0.004332330766860559
Real ERC,OOS,545,-0.9178114613959448,-0.0058001914521886066,0.006319589257870901,0.0,0.0,0.001152205187809928,0.006319217833085966
Real MVP,OOS,545,-18718.181774545337,-0.006952396639998535,3.7142478493573706e-07,-0.001152205187809928,-0.006319217833085966,0.0,0.0
HRP,GARCH,546,-0.08817457539217222,-0.001652675054227444,0.01874321534157523,0.001831889659803728,-0.005469014776252491,-0.001203792823055745,0.018742821092097958
HRP,Historical,546,-0.0890699520828256,-0.0016809575035392585,0.01887232971649234,0.0018036072104919137,-0.00533990040133538,-0.0012320752723675595,0.01887193546701507
MVP,GARCH,546,0.06408138106663658,0.0008219164291973825,0.012826134760464864,0.004306481143228555,-0.011386095357362857,0.0012707986603690815,0.012825740510987593
MVP,Historical,546,-0.006430120629005144,-7.543108364691347e-05,0.011730897132264845,0.0034091336303842586,-0.012481332985562876,0.0003734511475247855,0.011730502882787574
ERC,GARCH,546,-0.09486833220142903,-0.0017129294144777167,0.018055860946735548,0.0017716352995534555,-0.0061563691710921735,-0.0012640471833060176,0.018055466697258275
ERC,Historical,546,-0.09319890161169127,-0.0016749827104489425,0.017972129300704392,0.0018095820035822297,-0.006240100817123329,-0.0012261004792772435,0.01797173505122712
Naive,N/A,546,-0.11407951729160272,-0.0024024200217413207,0.02105917064498449,0.0010821446922898515,-0.0031530594728432296,-0.001953537790569622,0.02105877639550722
Real ERC,OOS,546,-0.14391754485537664,-0.003484564714031172,0.02421223011782772,0.0,0.0,-0.0030356824828594734,0.024211835868350448
Real MVP,OOS,546,-1138.5740680703482,-0.000448882231171699,3.9424947727156933e-07,0.0030356824828594734,-0.024211835868350448,0.0,0.0
HRP,GARCH,547,0.8601332392954687,0.004954216984391264,0.005759825057393714,-0.002841958507251838,-0.0021112103301251213,-0.0023129604685007445,0.0057595527231975845
HRP,Historical,547,0.8512333297688366,0.005349738870387298,0.006284691497970467,-0.0024464366212558035,-0.0015863438895483677,-0.0019174385825047099,0.006284419163774338
MVP,GARCH,547,0.4957443588114191,0.002788516051457554,0.005624907277095823,-0.005007659440185548,-0.002246128110423012,-0.004478661401434454,0.005624634942899694
MVP,Historical,547,0.7224147757472517,0.004072499757637725,0.00563734283178969,-0.0037236757340053765,-0.002233692555729145,-0.003194677695254283,0.005637070497593561
ERC,GARCH,547,0.8453513882008302,0.004972662951180964,0.00588236208112739,-0.002823512540462138,-0.001988673306391445,-0.0022945145017110443,0.005882089746931261
ERC,Historical,547,0.8361099555352891,0.005152587516661861,0.006162571660043329,-0.002643587974981241,-0.0017084637274755055,-0.0021145899362301473,0.0061622993258472
Naive,N/A,547,0.8462637605163633,0.005965783414155134,0.0070495555788835885,-0.0018303920774879676,-0.0008214798086352464,-0.001301394038736874,0.0070492832446874595
Real ERC,OOS,547,0.9904891933284357,0.007796175491643102,0.007871035387518835,0.0,0.0,0.0005289980387510936,0.007870763053322707
Real MVP,OOS,547,26684.777586478063,0.007267177452892008,2.723341961289006e-07,-0.0005289980387510936,-0.007870763053322707,0.0,0.0
HRP,GARCH,548,-0.16337772915772242,-0.001730301504913261,0.010590803984323063,-1.2860932685505606e-05,0.001347299597191664,-0.0034132050005544223,0.010590461626362187
HRP,Historical,548,-0.18552147267371819,-0.002178210058126381,0.011741013192350302,-0.0004607694858986258,0.0024975088052189027,-0.0038611135537675425,0.011740670834389426
MVP,GARCH,548,-0.02495248382184009,-0.0002681005537774812,0.010744443546851298,0.0014493400184502742,0.0015009391597198985,-0.0019510040494186425,0.010744101188890421
MVP,Historical,548,0.06559928559585992,0.0005462387093017779,0.008326900275515378,0.0022636792815295334,-0.0009166041116160217,-0.0011366647863393833,0.008326557917554501
ERC,GARCH,548,-0.18034406255373422,-0.002074303346345658,0.011501922031547953,-0.0003568627741179025,0.0022584176444165535,-0.003757206841986819,0.011501579673587076
ERC,Historical,548,-0.17715057709721013,-0.0020194836804487194,0.011399814290983325,-0.000302043108220964,0.002156309903851926,-0.0037023871760898807,0.011399471933022449
Naive,N/A,548,-0.22504566726383712,-0.002871959310599313,0.01276167342174293,-0.0011545187383715577,0.0035181690346115305,-0.004554862806240474,0.012761331063782053
Real ERC,OOS,548,-0.18579972489857177,-0.0017174405722277554,0.0092435043871314,0.0,0.0,-0.0034003440678689167,0.009243162029170523
Real MVP,OOS,548,4915.6254212169415,0.0016829034956411613,3.423579608766308e-07,0.0034003440678689167,-0.009243162029170523,0.0,0.0
HRP,GARCH,549,-0.37160898773118567,-0.003376243063625466,0.009085472028646872,0.000673149461859048,-6.276754418916598e-05,0.005522692525460777,0.009084293624588013
HRP,Historical,549,-0.41665800873986764,-0.0038754769204460532,0.009301337881796561,0.00017391560503846092,0.00015309830896052291,0.00502345866864019,0.009300159477737702
MVP,GARCH,549,-0.1893596473526626,-0.0018738906228360976,0.009895934266006377,0.0021755019026484168,0.000747694693170339,0.007025044966250146,0.009894755861947518
MVP,Historical,549,-0.45917779264916647,-0.0036551904418524834,0.0079602944662553,0.00039420208363203074,-0.0011879451065807383,0.00524374514723376,0.007959116062196441
ERC,GARCH,549,-0.3782423818737315,-0.003852808863305514,0.010186084500154442,0.00019658366217900018,0.001037844927318404,0.0050461267257807295,0.010184906096095583
ERC,Historical,549,-0.40552874160600255,-0.004200034355398721,0.01035693386063207,-0.00015064182991420677,0.0012086942877960315,0.004698901233687523,0.010355755456573211
Naive,N/A,549,-0.38247083727435305,-0.004616008781656089,0.012068916978224264,-0.0005666162561715751,0.0029206774053882265,0.004282926807430154,0.012067738574165406
Real ERC,OOS,549,-0.4426417228412357,-0.004049392525484514,0.009148239572836038,0.0,0.0,0.004849543063601729,0.00914706116877718
Real MVP,OOS,549,-7551.684434713165,-0.008898935589086244,1.1784040588587242e-06,-0.004849543063601729,-0.00914706116877718,0.0,0.0
HRP,GARCH,550,0.45625415762966537,0.0019673755557201656,0.004312016718797891,-0.0012062722794987293,-0.0027144562187166547,0.001966948601802557,0.004311682447800991
HRP,Historical,550,0.47229448586755657,0.0022413153166102014,0.004745588575935065,-0.0009323325186086934,-0.002280884361579481,0.002240888362692593,0.004745254304938164
MVP,GARCH,550,0.11084406870154963,0.0005097721454387253,0.004599002467252437,-0.0026638756897801696,-0.002427470470262109,0.0005093451915211166,0.004598668196255536
MVP,Historical,550,0.3844918567815815,0.0019227881276494148,0.005000855268416502,-0.00125085970756948,-0.002025617669098044,0.001922361173731806,0.005000520997419601
ERC,GARCH,550,0.4809205468877329,0.002414099830496474,0.005019747744444004,-0.0007595480047224209,-0.002006725193070542,0.0024136728765788654,0.005019413473447103
ERC,Historical,550,0.47962334092384173,0.00256597485214107,0.005349979104850352,-0.000607672983077825,-0.001676493832664194,0.0025655478982234614,0.005349644833853451
Naive,N/A,550,0.4905420199032857,0.0031646178888014966,0.00645126770062517,-9.029946417398252e-06,-0.0005752052368893758,0.003164190934883888,0.006450933429628269
Real ERC,OOS,550,0.45167011435775917,0.003173647835218895,0.007026472937514546,0.0,0.0,0.0031732208813012863,0.007026138666517645
Real MVP,OOS,550,1.2772688075461758,4.2695391760871267e-07,3.342709969007659e-07,-0.0031732208813012863,-0.007026138666517645,0.0,0.0
HRP,GARCH,551,0.07515673364817681,0.0011349404576244324,0.015100981675671378,-0.0006135741904973193,0.0009854728000132026,-0.0011804936476954271,0.01510065808468392
HRP,Historical,551,0.07941024578633034,0.0012678227252182297,0.015965480432204786,-0.00048069192290352194,0.0018499715565466115,-0.0010476113801016298,0.01596515684121733
MVP,GARCH,551,0.07469499511795999,0.0008544917930678485,0.011439746287129628,-0.0008940228550539032,-0.002675762588528547,-0.001460942312252011,0.011439422696142171
MVP,Historical,551,0.13924516653187283,0.0013872339885704053,0.009962528848373859,-0.00036128065955134633,-0.004152980027284316,-0.0009282001167494542,0.009962205257386402
ERC,GARCH,551,0.0691564451193696,0.0011892626315471388,0.017196699880891442,-0.0005592520165746129,0.0030811910052332674,-0.0011261714737727207,0.017196376289903986
