Date,Academic & Educational Services,Telecommunications Services,Energy - Fossil Fuels,Renewable Energy,Banking & Investment Services,Insurance,Real Estate,Investment Holding Companies,Healthcare Services & Equipment,Pharmaceuticals & Medical Research,Industrial Goods,Industrial & Commercial Services,Consumer Goods Conglomerates,Transportation,Chemicals,Mineral Resources,Applied Resources,Food & Beverages,Personal & Household Products & Services,Food & Drug Retailing,Technology Equipment,Software & IT Services,Financial Technology (Fintech) & Infrastructure,Utilities,Automobiles & Auto Parts,Cyclical Consumer Products,Cyclical Consumer Services,Retailers
2009-12-09,,,222.2,,66.634,,145.0014,,181.6586,85.3829,158.5368,113.3087,,212.004,,275.4443,119.9193,137.5964,,,83.44,,,167.23,,121.28,81.08,96.72
2009-12-10,,,224.32,,66.4812,,145.0717,,184.9356,85.8609,159.1509,113.9993,,212.8502,,274.4562,119.6113,137.952,,,83.45,,,169.14,,121.69,82.14,97.95
2009-12-11,,,224.48,,66.7761,,146.8195,,185.3349,85.7626,160.7252,114.4705,,214.5844,,276.5124,120.1518,138.0962,,,82.87,,,171.84,,122.87,82.78,98.83
2009-12-14,,,225.27,,67.168,,151.0988,,187.302,86.4888,162.9352,115.6165,,217.8114,,281.83,121.4041,138.9009,,,83.61,,,172.67,,124.0,83.43,99.29
2009-12-15,,,225.74,,66.1159,,150.1977,,187.9701,86.1439,162.6255,115.77,,217.7483,,279.6815,121.1021,138.8396,,,83.17,,,172.11,,123.4,83.46,98.47
2009-12-16,,,226.97,,66.6505,,152.2535,,187.0316,85.8912,162.2588,116.0148,,218.0928,,282.0139,121.6437,138.4875,,,83.48,,,171.71,,124.66,83.85,98.13
2009-12-17,,,225.33,,65.6091,,151.0639,,184.5551,85.1807,160.5835,114.4121,,214.5,,273.3646,119.9656,136.5565,,,82.4,,,170.66,,123.65,82.68,97.29
2009-12-18,,,226.15,,66.6838,,152.7063,,184.3038,85.6707,160.6457,114.8595,,214.5865,,276.0789,119.7231,136.0758,,,83.62,,,171.37,,124.21,83.21,97.43
2009-12-21,,,228.56,,67.6707,,154.3071,,186.6041,86.4046,162.4648,115.8433,,216.6511,,281.813,121.2433,137.1873,,,84.94,,,172.15,,125.6,84.12,99.01
2009-12-22,,,229.44,,67.8487,,156.5463,,188.1688,86.6885,163.243,116.6281,,217.1701,,283.5452,121.8526,138.1089,,,85.44,,,171.22,,126.65,83.88,99.26
2009-12-23,,,230.81,,67.5219,,158.6865,,189.3413,86.6133,163.5538,117.152,,218.1972,,290.2542,122.2858,138.322,,,85.73,,,171.48,,127.87,84.13,99.98
2009-12-24,,,231.93,,67.9808,,160.6604,,189.3435,86.6952,164.4621,117.6408,,218.3683,,293.861,122.6315,138.9734,,,86.99,,,172.62,,128.39,84.26,100.08
2009-12-25,,,,,67.9808,,160.6604,,189.3435,86.6952,164.4621,117.6408,,218.3683,,293.861,122.6315,138.9734,,,,,,,,,,
2009-12-28,,,232.53,,67.7185,,160.2726,,189.7229,87.1593,164.3722,117.5868,,217.0228,,291.8129,122.8073,139.0909,,,86.93,,,172.8,,127.74,84.0,100.46
2009-12-29,,,230.93,,67.5024,,157.9599,,190.0515,86.9801,164.1184,117.6331,,217.8146,,289.4516,122.7736,139.1937,,,86.66,,,172.77,,128.08,84.39,100.44
2009-12-30,,,230.89,,67.5719,,157.4717,,189.2856,86.9775,164.027,117.1941,,217.2404,,290.4652,122.5905,139.1551,,,87.54,,,172.86,,128.31,83.98,100.18
2009-12-31,,,228.77,,67.4694,,155.2784,,187.343,85.9754,161.9026,115.8298,,214.2327,,287.5241,120.9656,137.7249,,,86.59,,,170.23,,126.9,83.27,98.91
2010-01-01,,,,,67.4694,,155.2784,,187.343,85.9754,161.9026,115.8298,,214.2327,,287.5241,120.9656,137.7249,,,,,,,,,,
2010-01-04,,,235.66,,68.943,,155.6421,,188.902,87.1811,165.4282,117.6162,,216.1754,,297.389,122.9921,138.8933,,,88.21,,,170.84,,128.31,84.21,99.28
2010-01-05,,,237.74,,69.9629,,156.187,,189.0767,86.3999,165.7608,117.5391,,219.2792,,297.6682,123.8162,139.0897,,,88.4,,,168.97,,129.46,84.26,99.44
2010-01-06,,,240.4,,70.1481,,155.0488,,189.84,86.8062,166.2156,118.3812,,217.8788,,308.5342,123.2284,139.2261,,,87.75,,,169.74,,129.54,83.75,99.78
2010-01-07,,,239.77,,71.69,,157.73,,191.83,86.63,167.6,119.53,,216.95,,305.36,122.17,139.13,,,87.72,,,169.0,,131.49,84.23,100.14
2010-01-08,,,241.25,,71.46,,157.06,,192.52,86.81,169.41,120.21,,222.44,,313.1,122.21,138.24,,,88.38,,,168.9,,131.83,84.35,100.02
2010-01-11,,,241.23,,71.29,,156.49,,192.94,87.31,171.51,120.11,,224.78,,312.46,121.3,138.91,,,88.06,,,170.58,,131.4,84.46,99.8
2010-01-12,,,237.63,,70.21,,153.44,,191.35,87.04,169.34,118.77,,222.7,,300.22,121.15,139.57,,,86.56,,,169.9,,129.34,83.23,99.13
2010-01-13,,,238.72,,71.05,,156.23,,193.39,88.21,170.77,119.98,,223.33,,303.29,121.86,140.46,,,87.66,,,171.53,,130.94,84.3,99.86
2010-01-14,,,239.29,,71.6,,155.05,,194.82,88.6,171.1,119.82,,223.05,,300.54,120.78,140.83,,,87.88,,,171.13,,130.82,84.71,98.96
2010-01-15,,,237.26,,70.19,,153.97,,193.0,88.24,168.72,118.18,,220.78,,295.37,119.71,140.15,,,86.31,,,170.09,,129.61,83.7,98.3
2010-01-18,,,237.26,,70.19,,153.97,,193.0,88.24,168.72,118.18,,220.78,,295.37,119.71,140.15,,,86.31,,,170.09,,129.61,83.7,98.3
2010-01-19,,,239.24,,70.75,,156.19,,195.87,90.03,170.45,119.39,,221.7,,299.39,121.91,140.67,,,87.98,,,172.26,,131.03,84.89,99.29
2010-01-20,,,235.18,,70.87,,154.66,,194.32,89.73,168.4,117.73,,217.97,,291.99,119.94,139.09,,,86.9,,,170.55,,129.67,84.19,97.93
2010-01-21,,,230.57,,69.08,,150.46,,190.52,87.96,164.33,115.82,,215.74,,274.47,116.02,136.58,,,86.01,,,168.26,,127.36,83.04,97.29
2010-01-22,,,225.36,,66.83,,147.24,,188.44,86.9,160.29,113.78,,212.14,,266.38,114.41,135.49,,,82.23,,,164.85,,124.82,81.66,95.86
2010-01-25,,,226.85,,67.06,,147.89,,189.08,86.64,160.8,113.57,,212.77,,267.32,114.78,135.71,,,83.33,,,165.82,,125.08,81.77,95.97
2010-01-26,,,225.55,,65.84,,147.83,,188.37,86.48,160.35,112.72,,212.67,,261.82,114.47,135.62,,,83.23,,,166.23,,124.87,81.65,96.64
2010-01-27,,,224.34,,67.48,,149.33,,187.85,87.21,160.64,113.25,,213.59,,258.55,113.49,136.04,,,83.87,,,165.24,,125.87,81.49,96.92
2010-01-28,,,221.99,,67.16,,147.94,,186.32,86.65,158.71,111.55,,208.63,,252.26,111.64,135.41,,,80.56,,,163.48,,125.35,80.88,96.05
2010-01-29,,,218.59,,66.55,,146.87,,185.2,86.35,156.66,110.71,,205.39,,246.5,110.97,134.48,,,78.54,,,162.28,,123.92,80.61,96.29
2010-02-01,,,225.13,,67.57,,149.48,,186.29,86.66,159.2,111.75,,209.2,,260.59,112.54,135.72,,,80.08,,,163.38,,125.49,82.02,96.55
2010-02-02,,,228.39,,68.07,,152.68,,189.59,88.26,162.42,112.78,,211.05,,264.44,115.07,137.71,,,80.9,,,164.68,,128.88,82.91,97.51
2010-02-03,,,226.52,,67.19,,151.53,,188.28,87.4,162.16,112.12,,209.5,,259.83,113.17,137.0,,,81.19,,,163.39,,128.28,83.26,97.38
2010-02-04,,,217.44,,64.43,,145.32,,183.39,85.15,157.17,108.66,,202.97,,245.06,109.73,133.75,,,78.67,,,159.27,,124.41,80.66,95.08
2010-02-05,,,217.19,,65.07,,146.61,,182.85,85.0,156.7,108.15,,203.27,,254.29,110.17,133.69,,,79.91,,,158.85,,123.38,80.19,95.48
2010-02-08,,,215.28,,63.8,,144.26,,182.51,84.58,155.14,107.36,,201.59,,249.12,109.42,132.87,,,79.63,,,157.14,,123.82,79.61,95.08
2010-02-09,,,219.56,,64.47,,144.69,,184.24,84.98,158.41,108.83,,205.75,,256.18,110.88,135.27,,,80.62,,,158.56,,125.32,80.83,95.98
2010-02-10,,,218.62,,65.12,,144.34,,183.23,84.56,157.72,108.37,,204.39,,253.51,109.76,135.11,,,80.51,,,157.68,,125.03,80.59,95.63
2010-02-11,,,222.22,,65.19,,147.03,,184.38,85.2,160.53,109.35,,207.98,,263.14,110.83,136.83,,,81.81,,,158.66,,127.27,81.46,96.42
2010-02-12,,,221.05,,64.96,,148.93,,184.59,85.22,159.82,109.55,,207.53,,262.74,110.94,136.83,,,82.31,,,157.85,,127.57,81.49,96.31
2010-02-15,,,221.05,,64.96,,148.93,,184.59,85.22,159.82,109.55,,207.53,,262.74,110.94,136.83,,,82.31,,,157.85,,127.57,81.49,96.31
2010-02-16,,,226.66,,66.6,,152.97,,186.78,85.97,162.69,111.68,,212.45,,271.81,113.18,137.98,,,83.76,,,160.75,,129.61,82.85,97.73
2010-02-17,,,226.1,,66.7,,153.24,,188.81,86.47,164.24,112.46,,212.6,,269.39,112.88,139.05,,,83.92,,,160.56,,130.53,83.54,98.52
2010-02-18,,,227.17,,66.9,,154.19,,189.7,86.85,166.37,113.28,,212.88,,274.17,114.56,140.28,,,84.58,,,161.45,,130.83,83.87,98.6
2010-02-19,,,227.72,,67.21,,154.01,,189.32,86.79,167.34,113.83,,215.82,,277.38,114.66,140.42,,,84.4,,,163.69,,130.97,84.52,98.89
2010-02-22,,,224.83,,68.01,,154.97,,189.32,86.47,167.02,113.86,,216.9,,275.81,114.29,139.97,,,84.01,,,162.86,,130.85,84.36,99.01
2010-02-23,,,221.24,,66.8,,153.33,,187.55,85.54,164.55,112.33,,216.34,,267.21,114.09,138.77,,,82.48,,,161.48,,129.2,83.64,98.51
2010-02-24,,,222.59,,67.97,,154.1,,188.53,86.18,166.08,113.49,,217.89,,266.05,115.11,139.51,,,83.46,,,161.75,,130.06,84.58,100.1
2010-02-25,,,222.35,,67.64,,154.38,,189.07,85.88,165.65,113.39,,219.09,,270.78,115.46,138.74,,,83.35,,,161.24,,130.59,84.3,100.37
2010-02-26,,,222.75,,68.17,,154.54,,189.39,85.94,166.32,112.58,,219.67,,272.06,115.17,137.95,,,83.4,,,160.07,,131.88,84.57,100.32
2010-03-01,,,225.06,,68.26,,155.86,,192.02,86.82,169.11,114.11,,221.81,,277.2,117.11,139.07,,,84.8,,,162.17,,134.03,85.7,101.73
2010-03-02,,,226.9,,68.58,,156.57,,194.52,87.07,169.71,113.44,,221.25,,281.01,117.33,140.21,,,84.98,,,162.96,,134.25,85.86,101.48
2010-03-03,,,227.49,,68.44,,156.28,,194.36,86.53,170.13,113.67,,221.03,,283.55,117.42,140.72,,,85.0,,,162.76,,134.41,85.75,101.38
2010-03-04,,,226.55,,69.08,,156.47,,193.99,86.54,170.73,113.84,,221.79,,283.87,117.13,141.55,,,85.37,,,162.85,,134.73,86.38,102.59
2010-03-05,,,230.58,,70.57,,160.07,,196.26,87.56,173.7,116.12,,224.12,,290.67,118.53,142.74,,,86.75,,,164.62,,137.08,88.01,103.81
2010-03-08,,,230.33,,70.58,,162.02,,195.26,87.39,172.93,115.82,,224.41,,291.08,118.63,142.18,,,87.23,,,164.6,,138.12,88.46,104.19
2010-03-09,,,230.48,,70.66,,162.6,,195.05,87.4,173.97,116.22,,227.2,,290.03,118.42,141.95,,,87.61,,,164.18,,138.62,88.68,103.97
2010-03-10,,,231.95,,71.5,,163.15,,195.45,87.64,174.83,116.56,,229.19,,289.46,118.4,141.96,,,88.22,,,164.67,,139.22,89.1,104.22
2010-03-11,,,231.89,,72.06,,162.82,,196.08,87.94,175.03,117.02,,231.23,,290.15,118.97,141.69,,,88.35,,,165.18,,139.68,89.44,104.92
2010-03-12,,,231.94,,71.86,,163.66,,195.19,87.69,175.03,117.28,,231.61,,291.51,119.44,141.42,,,88.36,,,164.29,,139.51,89.4,105.4
2010-03-15,,,229.57,,71.89,,162.74,,196.7,88.14,174.55,117.55,,232.18,,289.91,119.18,142.46,,,88.03,,,164.91,,139.84,89.28,106.34
2010-03-16,,,231.67,,72.66,,166.7,,196.84,88.36,175.54,118.46,,233.88,,297.12,120.62,142.97,,,89.09,,,166.56,,140.77,89.86,107.0
2010-03-17,,,233.95,,73.55,,169.65,,197.28,88.42,176.46,119.15,,234.14,,297.96,122.99,143.75,,,89.49,,,167.14,,141.81,90.31,107.15
2010-03-18,,,230.81,,73.24,,169.56,,198.4,88.68,177.06,118.94,,237.01,,294.09,122.12,143.96,,,89.69,,,166.49,,143.09,90.2,107.33
2010-03-19,,,228.28,,72.85,,167.66,,198.5,88.59,176.73,118.35,,234.93,,290.58,121.09,144.49,,,88.73,,,166.17,,141.15,89.74,106.65
2010-03-22,,,227.61,,73.22,,168.07,,200.93,89.16,177.56,119.55,,235.39,,294.64,122.96,144.77,,,89.78,,,165.33,,142.75,90.86,107.78
2010-03-23,,,228.65,,73.83,,168.43,,200.87,89.83,179.93,120.59,,236.82,,301.21,123.91,145.85,,,91.14,,,165.91,,144.14,91.4,108.04
2010-03-24,,,227.23,,73.84,,168.68,,199.21,89.01,178.29,119.63,,234.52,,296.83,123.03,144.65,,,90.32,,,164.25,,142.87,91.5,107.02
2010-03-25,,,223.57,,74.12,,169.85,,198.75,88.38,178.29,118.78,,234.22,,289.46,121.56,144.27,,,90.28,,,163.15,,142.65,91.75,107.96
2010-03-26,,,223.85,,74.04,,171.28,,197.64,87.84,179.02,119.04,,234.47,,294.07,121.44,144.14,,,90.4,,,163.6,,143.8,92.19,108.44
2010-03-29,,,227.89,,74.16,,172.34,,199.51,88.53,180.8,119.89,,236.76,,301.97,122.35,144.81,,,90.58,,,165.5,,144.18,92.46,108.27
2010-03-30,,,228.0,,73.68,,171.45,,200.28,88.39,181.2,119.71,,237.44,,300.7,122.42,144.96,,,91.13,,,165.38,,143.99,92.71,108.41
2010-03-31,,,229.09,,73.83,,170.54,,199.46,88.19,179.91,118.85,,237.0,,299.85,121.68,144.35,,,90.49,,,164.72,,142.79,92.48,107.5
2010-04-01,,,233.11,,74.43,,171.66,,200.81,88.73,181.36,119.69,,237.81,,308.55,123.11,145.37,,,90.68,,,166.75,,143.77,93.29,107.72
2010-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-05,,,237.05,,75.12,,175.07,,201.12,88.49,183.02,121.13,,238.55,,315.35,123.92,144.99,,,92.1,,,167.83,,146.18,94.42,108.92
2010-04-06,,,237.15,,76.02,,178.06,,200.53,88.34,182.69,121.45,,238.86,,315.31,124.32,144.69,,,92.15,,,169.26,,145.98,94.51,109.39
2010-04-07,,,234.76,,75.72,,175.22,,199.02,88.19,181.73,120.7,,236.95,,312.17,123.92,144.02,,,92.33,,,167.69,,144.72,93.95,109.05
2010-04-08,,,235.98,,76.47,,175.93,,198.59,88.0,181.89,120.53,,240.33,,312.71,124.13,143.73,,,91.92,,,166.63,,145.41,94.94,109.86
2010-04-09,,,238.5,,76.73,,178.61,,200.1,88.34,183.24,121.59,,241.16,,312.29,125.48,144.98,,,92.66,,,167.55,,147.27,95.91,110.18
2010-04-12,,,239.13,,77.28,,176.95,,200.11,88.11,183.76,121.67,,241.95,,310.32,124.4,145.43,,,93.04,,,168.25,,147.86,95.82,110.18
2010-04-13,,,238.02,,77.06,,179.7,,200.31,88.15,183.62,121.75,,242.66,,310.05,124.43,145.49,,,93.09,,,167.64,,147.88,96.17,110.65
2010-04-14,,,240.56,,79.52,,181.86,,200.75,87.9,185.54,122.63,,247.29,,312.99,126.26,145.31,,,95.29,,,167.77,,150.15,97.43,112.19
2010-04-15,,,240.78,,79.34,,179.53,,200.69,87.67,186.63,123.07,,251.88,,309.16,126.61,145.01,,,96.09,,,167.66,,149.93,97.5,112.25
2010-04-16,,,236.97,,76.08,,175.86,,199.25,87.18,183.99,121.71,,247.74,,300.74,126.37,144.44,,,95.1,,,166.02,,148.59,96.1,111.16
2010-04-19,,,237.06,,76.93,,176.37,,200.53,87.67,183.88,121.75,,246.11,,297.83,126.25,144.98,,,94.94,,,166.17,,148.38,96.34,111.08
2010-04-20,,,241.83,,77.86,,179.32,,202.81,87.69,185.83,123.39,,247.39,,298.09,127.47,145.05,,,95.36,,,168.09,,150.32,97.7,111.53
2010-04-21,,,241.21,,77.47,,181.54,,200.5,85.98,187.92,124.0,,247.43,,296.68,129.01,145.07,,,96.13,,,168.5,,152.36,97.81,112.52
2010-04-22,,,241.4,,77.97,,184.12,,197.57,85.02,190.12,124.97,,247.92,,300.76,129.9,144.36,,,96.54,,,169.19,,155.66,99.26,114.39
2010-04-23,,,246.91,,78.12,,187.73,,198.14,86.35,191.41,126.08,,251.18,,303.96,130.7,144.21,,,97.35,,,170.65,,157.39,99.83,115.08
2010-04-26,,,246.28,,76.21,,187.45,,195.59,85.51,191.78,125.72,,251.24,,305.47,130.01,143.59,,,97.21,,,170.03,,157.32,100.45,115.12
2010-04-27,,,239.25,,73.91,,182.22,,193.91,84.4,186.48,123.47,,244.53,,293.36,126.22,140.79,,,94.92,,,167.18,,152.74,97.83,112.14
2010-04-28,,,241.77,,75.01,,183.69,,195.13,84.9,187.63,123.38,,246.31,,296.81,126.54,141.86,,,95.11,,,168.69,,153.29,97.61,111.45
2010-04-29,,,241.87,,76.66,,190.52,,197.76,86.29,191.46,124.57,,251.1,,299.59,128.35,143.24,,,96.44,,,169.03,,155.91,100.36,112.97
2010-04-30,,,238.8,,74.69,,184.05,,194.69,85.67,187.06,122.35,,246.59,,294.32,125.56,142.19,,,93.79,,,169.44,,152.17,98.74,110.75
2010-05-03,,,241.12,,75.85,,189.0,,195.69,86.33,191.24,123.58,,252.93,,291.46,126.34,143.12,,,95.54,,,171.72,,155.76,100.94,112.38
2010-05-04,,,234.75,,73.86,,185.07,,191.81,85.98,184.22,120.34,,244.54,,280.57,123.12,141.57,,,92.33,,,168.55,,151.39,97.85,110.04
2010-05-05,,,231.09,,73.43,,182.49,,191.9,85.83,181.91,119.1,,241.12,,279.88,122.13,141.63,,,91.78,,,167.3,,148.4,95.98,110.07
2010-05-06,,,222.79,,70.35,,174.29,,187.48,83.29,175.81,115.79,,233.27,,275.06,118.0,138.39,,,88.34,,,162.67,,143.25,92.48,106.23
2010-05-07,,,218.88,,69.5,,169.11,,183.55,82.18,172.06,113.28,,228.78,,272.03,116.33,138.01,,,86.08,,,161.29,,138.49,90.66,104.29
2010-05-10,,,227.68,,73.06,,180.17,,190.54,84.18,181.87,117.9,,241.71,,288.55,121.88,142.17,,,90.94,,,166.48,,148.31,94.75,108.88
2010-05-11,,,226.14,,72.7,,180.12,,190.06,84.17,181.81,117.83,,242.08,,284.75,120.83,142.15,,,90.72,,,166.89,,148.88,94.69,109.18
2010-05-12,,,229.34,,73.54,,183.97,,192.77,84.63,185.7,120.14,,248.1,,292.08,122.59,143.15,,,92.99,,,168.45,,152.33,95.77,110.59
2010-05-13,,,227.63,,72.43,,181.13,,191.56,83.69,183.85,119.33,,244.02,,289.57,120.78,142.17,,,90.98,,,167.7,,148.7,94.52,107.99
2010-05-14,,,223.01,,70.28,,175.04,,188.63,82.31,179.27,116.68,,239.68,,282.92,118.69,140.75,,,88.85,,,166.22,,145.49,92.66,106.73
2010-05-17,,,220.41,,70.1,,174.94,,189.03,82.35,178.74,117.34,,239.66,,277.67,120.15,141.58,,,89.29,,,166.59,,145.82,93.41,107.33
2010-05-18,,,218.57,,67.91,,171.04,,188.05,81.51,176.03,116.09,,236.24,,272.66,118.34,140.56,,,87.62,,,164.83,,143.71,92.26,105.57
2010-05-19,,,216.17,,68.2,,169.28,,186.7,81.47,172.92,114.89,,233.94,,270.5,117.63,140.54,,,87.25,,,163.17,,141.47,91.4,104.86
2010-05-20,,,206.32,,65.13,,159.83,,179.83,78.77,165.12,109.98,,223.17,,255.04,113.65,135.84,,,84.18,,,157.74,,135.55,87.46,101.62
2010-05-21,,,210.06,,67.58,,164.92,,179.99,79.09,168.14,111.61,,226.78,,263.01,115.37,136.29,,,85.31,,,158.35,,137.44,89.05,103.25
2010-05-24,,,205.16,,65.73,,161.69,,180.49,78.78,165.95,110.29,,224.56,,259.4,113.41,135.52,,,84.91,,,157.15,,136.61,88.2,102.74
2010-05-25,,,205.35,,66.15,,163.59,,179.21,78.45,165.71,109.89,,224.9,,266.03,113.16,133.82,,,84.89,,,155.98,,137.34,88.74,103.52
2010-05-26,,,205.25,,65.88,,163.34,,178.88,77.97,166.04,109.8,,227.39,,264.06,113.08,132.76,,,84.27,,,155.97,,137.5,88.81,102.3
2010-05-27,,,214.03,,68.47,,172.87,,183.54,79.35,172.16,113.35,,233.93,,278.6,117.29,135.94,,,87.57,,,159.09,,142.3,92.28,105.41
2010-05-28,,,209.9,,67.1,,169.98,,182.08,78.88,169.55,112.24,,231.66,,273.36,116.1,135.07,,,86.81,,,159.11,,140.46,91.03,104.52
2010-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-01,,,200.55,,65.6,,164.51,,179.45,78.11,165.69,109.5,,226.48,,263.12,113.4,134.66,,,85.93,,,155.51,,136.29,89.63,103.32
2010-06-02,,,209.14,,67.45,,168.55,,183.66,80.0,170.26,111.67,,233.81,,272.59,116.13,137.3,,,87.91,,,158.76,,139.65,92.14,104.9
2010-06-03,,,211.7,,67.14,,168.86,,185.4,80.2,171.4,113.03,,234.94,,267.29,116.84,137.72,,,88.68,,,160.49,,140.32,92.8,105.16
2010-06-04,,,204.32,,64.74,,159.02,,179.43,77.73,163.24,108.44,,223.37,,254.69,112.77,134.08,,,85.53,,,155.51,,133.86,89.51,101.12
2010-06-07,,,202.43,,63.28,,156.88,,178.68,77.55,158.75,106.33,,216.96,,247.99,111.21,133.26,,,83.61,,,155.95,,129.92,87.81,99.76
2010-06-08,,,205.8,,64.3,,159.29,,178.02,77.7,160.28,107.3,,219.78,,255.05,112.95,135.1,,,83.6,,,157.87,,130.51,88.51,100.25
2010-06-09,,,203.3,,63.71,,161.46,,177.44,77.32,160.59,107.96,,219.66,,254.36,112.83,135.31,,,82.65,,,156.82,,130.9,88.66,100.55
2010-06-10,,,213.25,,65.62,,168.77,,181.32,78.99,166.45,111.22,,228.28,,264.5,115.97,137.93,,,84.73,,,160.92,,136.37,91.6,102.99
2010-06-11,,,214.36,,65.76,,170.21,,182.72,79.83,167.88,111.75,,230.78,,267.24,118.11,136.97,,,85.66,,,160.88,,137.37,92.09,102.85
2010-06-14,,,213.5,,65.02,,171.95,,183.38,79.9,168.38,111.87,,230.8,,266.26,118.56,137.58,,,85.6,,,161.63,,138.21,92.13,103.52
2010-06-15,,,219.58,,66.66,,175.9,,185.79,81.39,173.77,114.67,,237.29,,273.07,121.24,138.97,,,88.28,,,164.97,,141.53,94.89,104.87
2010-06-16,,,219.26,,66.79,,174.76,,186.3,81.49,173.26,114.48,,235.23,,272.92,120.4,138.85,,,88.8,,,165.88,,140.42,94.48,103.74
2010-06-17,,,219.33,,66.45,,175.34,,186.58,81.52,173.01,114.51,,236.25,,270.44,120.51,139.68,,,89.35,,,167.11,,139.9,94.31,102.99
2010-06-18,,,220.87,,66.81,,173.6,,185.86,81.32,173.63,114.69,,236.39,,271.69,120.28,139.39,,,89.56,,,167.36,,139.87,93.9,102.79
2010-06-21,,,220.21,,66.78,,171.88,,185.21,80.96,174.03,113.95,,236.23,,274.98,120.44,139.26,,,88.68,,,166.16,,138.64,93.46,101.13
2010-06-22,,,214.0,,65.76,,166.44,,182.21,80.51,169.96,111.93,,227.66,,267.52,117.17,137.67,,,87.96,,,162.26,,134.78,91.54,99.37
2010-06-23,,,212.07,,65.47,,166.85,,180.82,80.5,169.85,111.66,,227.63,,268.36,117.75,137.9,,,87.73,,,160.54,,135.28,91.54,99.69
2010-06-24,,,207.52,,64.07,,162.81,,178.33,80.09,166.59,109.91,,224.05,,261.86,115.22,137.0,,,85.95,,,159.92,,132.03,89.45,97.27
2010-06-25,,,207.82,,65.7,,167.6,,179.51,80.28,167.96,111.78,,224.86,,270.11,116.09,135.07,,,85.49,,,160.68,,132.83,89.53,97.14
2010-06-28,,,205.23,,65.2,,164.6,,179.38,80.35,166.61,111.27,,223.84,,264.73,115.54,136.69,,,86.06,,,161.81,,132.44,89.28,96.75
2010-06-29,,,198.5,,62.46,,158.5,,174.87,78.98,159.4,107.58,,214.68,,252.37,112.13,134.41,,,82.68,,,158.43,,127.17,86.03,93.65
2010-06-30,,,197.31,,61.73,,157.01,,173.95,78.28,158.1,107.12,,213.21,,248.9,111.76,133.49,,,81.21,,,157.33,,125.44,84.59,92.87
2010-07-01,,,196.7,,61.23,,156.65,,172.1,77.6,156.98,106.38,,214.23,,244.41,111.62,134.02,,,80.65,,,156.66,,125.25,85.02,93.73
2010-07-02,,,196.19,,60.72,,153.95,,172.08,77.81,156.26,105.66,,209.33,,243.34,110.92,133.94,,,80.35,,,156.8,,124.38,84.08,92.82
2010-07-05,,,196.19,,60.72,,153.95,,172.08,77.81,156.26,105.66,,209.33,,243.34,110.92,133.94,,,80.35,,,156.8,,124.38,84.08,92.82
2010-07-06,,,198.06,,61.18,,151.16,,172.8,77.99,156.11,105.54,,208.47,,244.22,110.36,135.08,,,80.74,,,158.63,,122.85,84.47,92.37
2010-07-07,,,204.92,,63.91,,158.52,,175.94,79.61,161.47,108.53,,216.69,,254.88,113.27,137.7,,,84.25,,,163.39,,127.49,87.02,94.28
2010-07-08,,,207.59,,64.33,,160.65,,177.18,80.48,163.7,109.54,,219.21,,257.17,114.5,139.74,,,84.58,,,164.72,,129.1,88.15,94.4
2010-07-09,,,208.54,,65.47,,162.55,,177.7,80.57,164.84,110.55,,221.86,,264.64,115.33,139.57,,,85.05,,,165.81,,130.73,89.1,95.07
2010-07-12,,,207.97,,65.57,,162.8,,177.33,80.28,162.99,110.53,,222.72,,257.67,115.7,139.67,,,85.59,,,166.2,,129.61,89.43,95.11
2010-07-13,,,210.38,,67.47,,166.23,,179.4,80.79,166.87,112.75,,226.78,,261.86,118.67,140.43,,,86.66,,,167.02,,133.12,91.64,97.01
2010-07-14,,,209.96,,66.8,,164.79,,179.63,80.75,167.24,112.43,,228.52,,261.41,118.18,140.59,,,87.66,,,167.05,,132.11,91.24,96.38
2010-07-15,,,210.13,,66.7,,164.71,,179.81,81.1,167.02,112.11,,227.08,,258.94,118.48,140.8,,,87.73,,,167.96,,131.93,91.28,96.77
2010-07-16,,,204.29,,63.55,,158.82,,175.45,79.32,161.55,108.68,,220.0,,249.16,115.91,139.0,,,85.39,,,164.9,,126.2,88.17,93.8
2010-07-19,,,205.99,,63.45,,160.86,,175.01,79.76,162.92,109.32,,220.08,,249.61,116.73,139.17,,,86.22,,,167.32,,126.43,89.21,93.95
2010-07-20,,,210.23,,64.11,,163.88,,175.68,79.39,165.36,111.07,,223.34,,260.1,119.65,141.64,,,86.85,,,168.87,,129.09,90.2,95.99
2010-07-21,,,207.39,,62.92,,159.93,,171.08,78.67,165.6,109.83,,219.94,,259.79,117.54,140.86,,,85.63,,,166.46,,127.35,88.43,94.49
2010-07-22,,,212.01,,64.84,,166.2,,171.81,79.35,170.43,113.01,,229.24,,267.98,120.54,142.44,,,88.02,,,169.47,,131.79,91.12,96.95
2010-07-23,,,212.77,,65.27,,168.86,,172.63,79.38,173.67,114.62,,232.88,,273.77,123.3,143.34,,,88.4,,,169.97,,134.35,92.37,98.16
2010-07-26,,,215.14,,66.48,,174.08,,175.04,80.65,175.82,116.27,,238.86,,274.71,124.68,144.16,,,89.16,,,171.37,,137.44,93.69,99.35
