Date,KO.N,WMT.OQ,AMGN.OQ,CAT.N,VZ.N,CRM.N,JNJ.N,MCD.N,MSFT.OQ,V.N,AXP.N,GS.N,BA.N,CVX.N,MMM.N,PG.N,CSCO.OQ,AMZN.OQ,JPM.N,NVDA.OQ,UNH.N,HD.N,TRV.N,NKE.N,SHW.N,MRK.N,DIS.N,IBM.N,HON.OQ,AAPL.OQ
1982-07-23,0.776125,0.143917,,4.75,,,2.55475,1.870497,,,2.930593,,2.537035,6.78125,5.878652,1.341223,,,6.166667,,,,,,0.523499,1.764156,1.096415,15.879602,4.839877,0.063062
1982-07-26,0.7735,0.140667,,4.703125,,,2.539125,1.852003,,,2.903339,,2.499998,6.84375,5.80027,1.33347,,,6.139111,,,,,,0.515666,1.732814,1.083598,15.730357,4.933159,0.060268
1982-07-27,0.778625,0.135417,,4.765625,,,2.53125,1.83025,,,2.884876,,2.407553,6.65625,5.748016,1.341223,,,6.166667,,,,,,0.513166,1.732814,1.05788,15.670659,5.064111,0.060268
1982-07-28,0.76825,0.131583,,4.59375,,,2.46875,1.818003,,,2.756809,,2.351553,6.5,5.591252,1.335455,,,6.194444,,,,,,0.510499,1.72965,1.055333,15.521415,5.064111,0.057482
1982-07-29,0.765625,0.139333,,4.59375,,,2.49225,1.811756,,,2.811611,,2.370516,6.34375,5.578292,1.325718,,,6.139111,,,,,,0.502666,1.748485,1.047609,15.640811,5.194915,0.059714
1982-07-30,0.763,0.142,,4.578125,,,2.476625,1.808744,,,2.756809,,2.370516,6.3125,5.552165,1.31995,,,6.166667,,,,,,0.5,1.754813,1.042515,15.640811,5.157393,0.060268
1982-08-02,0.783875,0.142,,4.578125,,,2.609375,1.836497,,,2.848244,,2.444442,6.3125,5.695761,1.347053,,,6.333333,,,,,,0.510499,1.789319,1.073327,15.939299,5.26951,0.061946
1982-08-03,0.789125,0.142,,4.453125,,,2.586,1.818003,,,2.830074,,2.462961,6.09375,5.735056,1.348976,,,6.25,,,,,,0.515666,1.739143,1.060427,15.849753,5.26951,0.058036
1982-08-04,0.778625,0.135417,,4.4375,,,2.5,1.759262,,,2.738346,,2.555553,6.03125,5.669634,1.314119,,,6.222444,,,,,,0.507833,1.704637,1.047609,15.640811,5.064111,0.057482
1982-08-05,0.752625,0.13025,,4.46875,,,2.461,1.744003,,,2.729262,,2.61096,6.09375,5.51287,1.314119,,,6.277778,,,,,,0.502666,1.666967,1.063056,15.282624,5.064111,0.05525
1982-08-06,0.737,0.132833,,4.46875,,,2.445375,1.710003,,,2.683544,,2.555553,6.03125,5.473783,1.279201,,,6.25,,,,,,0.502666,1.657475,1.029615,15.103531,5.026739,0.054687
1982-08-09,0.737,0.13025,,4.46875,,,2.42975,1.72225,,,2.655997,,2.462961,6.1875,5.460615,1.290861,,,6.555778,,,,,,0.5,1.641804,1.027068,15.103531,5.026739,0.05525
1982-08-10,0.734375,0.13025,,4.421875,,,2.453125,1.71625,,,2.619364,,2.481479,6.1875,5.40836,1.302459,,,6.361111,,,,,,0.5,1.666967,1.037338,15.043833,4.783669,0.058598
1982-08-11,0.724,0.13025,,4.421875,,,2.445375,1.703756,,,2.610279,,2.499998,6.25,5.395401,1.308289,,,6.611111,,,,,,0.494833,1.651146,1.039886,14.894589,4.653164,0.059152
1982-08-12,0.724,0.131583,,4.34375,,,2.42975,1.697509,,,2.619364,,2.592442,6.25,5.447656,1.300537,,,6.389111,,,,,,0.510499,1.626133,1.042515,14.86474,4.634329,0.058598
1982-08-13,0.737,0.13025,,4.4375,,,2.40625,1.71625,,,2.747431,,2.685034,6.375,5.538997,1.314119,,,6.444444,,,,,,0.528666,1.613476,1.045062,14.924438,4.821041,0.058598
1982-08-16,0.747375,0.136083,,4.5,,,2.390625,1.719262,,,2.738346,,2.685034,6.28125,5.421528,1.316042,,,6.527778,,,,,,0.544333,1.644968,1.055333,14.984135,4.821041,0.059714
1982-08-17,0.776125,0.141333,,4.75,,,2.5625,1.808744,,,2.985688,,2.796442,6.53125,5.643506,1.364481,,,6.833333,,,,,,0.562499,1.704637,1.104139,15.760206,4.821041,0.063616
1982-08-18,0.765625,0.14525,,4.734375,,,2.5235,1.808744,,,3.031406,,2.81496,6.46875,5.774143,1.385817,,,6.777778,,,,,,0.562499,1.701473,1.093868,15.760206,4.802505,0.063616
1982-08-19,0.763,0.149167,,4.65625,,,2.601625,1.808744,,,3.058953,,2.796442,6.4375,5.90478,1.407152,,,6.777778,,,,,,0.565166,1.710815,1.109233,15.760206,4.895786,0.064179
1982-08-20,0.778625,0.152417,,4.890625,,,2.703125,1.901262,,,3.168851,,2.96296,6.71875,6.153094,1.440086,,,7.111111,,,,,,0.578166,1.786155,1.132322,16.267637,4.989516,0.065848
1982-08-23,0.833375,0.169333,,4.96875,,,2.75,1.944497,,,3.306295,,3.148441,6.875,6.348945,1.453669,,,7.25,,,,,,0.580833,1.867823,1.155492,16.536277,5.176229,0.068643
1982-08-24,0.820375,0.166083,,4.875,,,2.711,1.926003,,,3.196398,,3.222515,6.65625,6.139926,1.414905,,,7.166667,,,,,,0.575666,1.826989,1.145222,16.297486,5.082798,0.071991
1982-08-25,0.83075,0.166083,,4.84375,,,2.765625,1.941509,,,3.287833,,3.277478,7.25,6.19218,1.403245,,,7.222444,,,,,,0.591166,1.82066,1.140045,16.536277,5.194915,0.077009
1982-08-26,0.820375,0.164083,,4.8125,,,2.8125,1.950744,,,3.296917,,3.370515,7.375,6.205349,1.442009,,,7.194444,,,,,,0.585999,1.85833,1.091239,16.506428,5.232138,0.079241
1982-08-27,0.802125,0.158917,,4.71875,,,2.734375,1.93825,,,3.287833,,3.296441,7.21875,6.218308,1.434256,,,7.055778,,,,,,0.591166,1.861495,1.070698,16.476579,5.101633,0.075339
1982-08-30,0.8125,0.15825,,4.796875,,,2.71875,1.96625,,,3.370182,,3.537034,7.21875,6.38824,1.457514,,,7.0,,,,,,0.601666,1.880329,1.088692,16.655672,5.157393,0.076455
1982-08-31,0.823,0.163417,,5.03125,,,2.8125,2.021756,,,3.388645,,3.518515,7.0,6.427327,1.475004,,,7.055778,,,,,,0.619833,1.908657,1.11178,16.834766,5.213751,0.080357
1982-09-01,0.807375,0.16475,,4.953125,,,2.75,2.000003,,,3.406815,,3.370515,6.90625,6.322817,1.465267,,,6.833333,,,,,,0.598999,1.917999,1.10151,16.685521,5.120021,0.078125
1982-09-02,0.828125,0.168666,,5.015625,,,2.789125,2.061756,,,3.406815,,3.499997,7.25,6.401199,1.480772,,,6.889111,,,,,,0.604166,1.914835,1.129774,17.073557,5.120021,0.081473
1982-09-03,0.846375,0.1745,,5.171875,,,2.882875,2.086497,,,3.52609,,3.518515,7.625,6.557963,1.515691,,,6.833333,,,,,,0.593833,1.968326,1.16831,17.25265,5.157393,0.082036
1982-09-07,0.8255,0.171916,,5.125,,,2.836,2.049509,,,3.470995,,3.444441,7.59375,6.440495,1.48468,,,6.666667,,,,,,0.588666,1.961998,1.160587,17.282499,5.213751,0.077571
1982-09-08,0.83075,0.170583,,5.125,,,2.796875,2.049509,,,3.580892,,3.444441,7.75,6.531836,1.480772,,,6.889111,,,,,,0.583333,1.977668,1.119504,17.312348,5.26951,0.080357
1982-09-09,0.80475,0.180416,,5.234375,,,2.789125,2.000003,,,3.52609,,3.46296,7.75,6.375072,1.48468,,,6.833333,,,,,,0.578166,1.943163,1.10151,17.192952,5.381628,0.078687
1982-09-10,0.809875,0.17775,,5.203125,,,2.757875,1.990744,,,3.443447,,3.333478,7.59375,6.335985,1.48468,,,6.666667,,,,,,0.567833,1.936834,1.078421,17.043708,5.400463,0.08092
1982-09-13,0.8125,0.177083,,5.328125,,,2.8125,2.04625,,,3.516712,,3.46296,7.5625,6.466622,1.496278,,,6.75,,,,,,0.580833,1.958834,1.088692,17.431743,5.381628,0.081473
1982-09-14,0.823,0.17975,,5.28125,,,2.859375,2.068003,,,3.571807,,3.537034,7.5625,6.545004,1.498262,,,7.139111,,,,,,0.593833,2.021667,1.104139,17.312348,5.194915,0.084268
1982-09-15,0.841125,0.181,,5.34375,,,2.86725,2.08025,,,3.635987,,3.610959,7.75,6.754023,1.513768,,,7.472444,,,,,,0.604166,2.031009,1.12468,17.551139,5.176229,0.083705
1982-09-16,0.84375,0.182333,,5.265625,,,2.851625,2.111263,,,3.589977,,3.481478,7.75,6.754023,1.519536,,,7.666667,,,,,,0.598999,2.027845,1.150316,17.700383,5.250974,0.08092
1982-09-17,0.84375,0.181,,5.140625,,,2.828125,2.089509,,,3.48008,,3.426071,7.65625,6.740855,1.519536,,,7.583333,,,,,,0.596499,1.946327,1.137498,17.730232,5.194915,0.079241
1982-09-20,0.846375,0.177083,,5.046875,,,2.851625,2.086497,,,3.535175,,3.426071,7.75,6.793109,1.523443,,,7.472444,,,,,,0.606833,1.968326,1.142592,17.819778,5.250974,0.079803
1982-09-21,0.875,0.178416,,5.078125,,,2.90625,2.136003,,,3.645072,,3.555552,7.8125,7.067551,1.550547,,,7.777778,,,,,,0.630333,2.018503,1.165763,18.237663,5.325868,0.081473
1982-09-22,0.877625,0.17775,,5.15625,,,2.890625,2.123509,,,3.599355,,3.518515,7.5625,6.871491,1.550547,,,7.666667,,,,,,0.624999,2.027845,1.158039,18.118267,5.288346,0.083705
1982-09-23,0.895875,0.181666,,4.96875,,,2.90625,2.11425,,,3.599355,,3.407552,7.5625,6.871491,1.550547,,,7.722444,,,,,,0.611999,2.024831,1.16831,18.237663,,0.083705
1982-09-24,0.888,0.182333,,4.9375,,,2.9375,2.14825,,,3.60844,,3.351552,7.5,6.806278,1.550547,,,7.611111,,,,,,0.617333,2.012174,1.178581,18.177965,,0.08092
1982-09-27,0.9115,0.18425,,4.921875,,,2.953125,2.111263,,,3.599355,,3.351552,7.46875,6.871491,1.546702,,,7.666667,,,,,,0.632833,2.00901,1.186304,18.327209,4.802505,0.08092
1982-09-28,0.89325,0.1895,,4.875,,,2.945375,2.04025,,,3.599355,,3.296441,7.46875,6.949873,1.550547,,,7.889111,,,,,,0.648499,2.015338,1.178581,18.207814,4.877399,0.082036
1982-09-29,0.864625,0.1875,,4.34375,,,2.875,2.04025,,,3.599355,,3.222515,7.375,6.714727,1.538949,,,7.944444,,,,,,0.640666,2.002832,1.140045,17.849627,4.690387,0.082036
1982-09-30,0.84375,0.184916,,4.21875,,,2.711,2.000003,,,3.54426,,3.055553,7.125,6.649513,1.519536,,,8.027778,,,,,,0.638166,1.961998,1.163134,17.551139,4.653164,0.081473
1982-10-01,0.859375,0.18625,,4.265625,,,2.74225,1.994003,,,3.589977,,3.129478,7.15625,6.806278,1.535041,,,7.944444,,,,,,0.630333,1.97134,1.170857,17.78993,4.671552,0.082589
1982-10-04,0.869875,0.194666,,4.1875,,,2.5625,2.009262,,,3.54426,,3.11096,7.15625,6.754023,1.548624,,,7.944444,,,,,,0.624999,1.952505,1.137498,17.819778,4.57827,0.083705
1982-10-05,0.877625,0.195333,,4.1875,,,2.445375,2.015509,,,3.553344,,3.185034,7.28125,6.871491,1.552532,,,8.222444,,,,,,0.630333,1.902329,1.145222,17.909325,4.559434,0.084268
1982-10-06,0.908875,0.197916,,4.234375,,,2.601625,2.129756,,,3.681704,,3.333478,7.5625,7.132765,1.597063,,,8.416667,,,,,,0.653666,1.977668,1.183675,18.804791,4.783669,0.090402
1982-10-07,0.908875,0.19925,,4.265625,,,2.507875,2.074261,,,3.828234,,3.407552,7.5,7.459461,1.670745,,,8.722444,,,,,,0.687499,2.034173,1.224758,19.133129,4.933159,0.097661
1982-10-08,0.932375,0.196666,,4.3125,,,2.65625,2.227002,,,3.938131,,3.259552,7.5625,7.785948,1.761855,,,8.722444,,,,,,0.692833,2.021667,1.27874,19.282373,5.082798,0.104911
1982-10-11,0.948,0.200583,,4.578125,,,2.71875,2.259262,,,4.240275,,3.407552,7.75,7.877499,1.72886,,,9.111111,,,,,,0.703166,2.071843,1.319823,19.9092,5.194915,0.107143
1982-10-12,0.945375,0.201833,,4.734375,,,2.586,2.185262,,,4.304455,,3.426071,8.1875,7.707566,1.709509,,,9.0,,,,,,0.692833,2.068679,1.3121,19.700258,5.064111,0.103795
1982-10-13,0.94275,0.20125,,4.953125,,,2.625,2.213002,,,4.24936,,3.46296,8.625,7.785948,1.713354,,,8.75,,,,,,0.695333,2.172346,1.355729,19.580862,5.26951,0.104911
1982-10-14,0.90625,0.201833,,4.890625,,,2.609375,2.143521,,,4.066198,,3.537034,8.625,7.616225,1.674591,,,8.472444,,,,,,0.671999,2.106349,1.314647,19.133129,5.064111,0.105473
1982-10-15,0.921875,0.205083,,4.859375,,,2.5625,2.125002,,,4.002311,,3.499997,8.78125,7.720735,1.676575,,,8.722444,,,,,,0.687499,2.115842,1.3121,18.924187,5.064111,0.102678
1982-10-18,0.961,0.20575,,4.90625,,,2.711,2.152743,,,4.203643,,3.610959,8.96875,7.942713,1.701756,,,8.777778,,,,,,0.729166,2.081336,1.353182,19.819653,5.307032,0.104911
1982-10-19,0.9375,0.205083,,4.890625,,,2.726625,2.152743,,,4.24936,,3.648441,8.875,7.799117,1.723092,,,8.777778,,,,,,0.747499,2.078172,1.371176,19.610711,5.307032,0.107143
1982-10-20,0.9375,0.203166,,4.9375,,,2.695375,2.291743,,,4.322625,,3.833478,9.0,7.916585,1.752118,,,9.25,,,,,,0.744833,2.078172,1.435348,20.118142,5.456372,0.113286
1982-10-21,0.932375,0.20775,,4.921875,,,2.765625,2.217743,,,4.39589,,3.92607,8.875,7.96884,1.779284,,,9.25,,,,,,0.757833,2.08435,1.42253,19.998746,5.56849,0.116071
1982-10-22,0.9375,0.208333,,4.921875,,,2.726625,2.217743,,,4.322625,,4.018515,8.8125,7.838203,1.775376,,,9.333333,,,,,,0.770833,2.081336,1.394265,19.789804,5.363091,0.115518
1982-10-25,0.9115,0.2025,,4.71875,,,2.578125,2.143521,,,4.148841,,3.740441,8.125,7.681439,1.713354,,,9.0,,,,,,0.729166,2.00901,1.342912,19.10328,5.213751,0.108821
1982-10-26,0.91675,0.200583,,4.734375,,,2.6485,2.148262,,,4.285993,,3.833478,8.09375,7.720735,1.713354,,,8.944444,,,,,,0.742333,2.034173,1.348006,19.580862,5.288346,0.109375
1982-10-27,0.91675,0.20775,,4.734375,,,2.640625,2.213002,,,4.295371,,4.14844,7.9375,7.733694,1.690096,,,9.389111,,,,,,0.770833,2.053008,1.348006,19.37192,5.288346,0.11217
1982-10-28,0.914125,0.2045,,4.6875,,,2.6485,2.194521,,,4.24936,,4.055552,7.75,7.550802,1.684328,,,9.111111,,,,,,0.778666,2.024831,1.353182,18.983885,5.194915,0.11217
1982-10-29,0.9115,0.2045,,4.71875,,,2.74225,2.222262,,,4.285993,,4.037033,7.5625,7.603057,1.645564,,,9.083333,,,,,,0.812499,2.021667,1.355729,19.043582,5.120021,0.113286
1982-11-01,0.9375,0.20575,,4.6875,,,2.80475,2.277743,,,4.341088,,4.037033,7.75,7.694607,1.678498,,,9.305778,,,,,,0.812499,2.015338,1.366,19.461467,5.138856,0.11942
1982-11-02,0.9505,0.211,,4.703125,,,2.7735,2.287262,,,4.37772,,4.129477,7.9375,7.694607,1.754103,,,9.416667,,,,,,0.812499,2.015338,1.391718,19.551013,5.288346,0.127795
1982-11-03,1.00525,0.222666,,4.9375,,,2.84375,2.370521,,,4.67078,,4.351551,8.1875,8.203986,1.806387,,,9.666667,,,,,,0.835999,2.071843,1.458436,20.297235,5.680607,0.137277
1982-11-04,1.033875,0.2305,,5.0625,,,2.84375,2.384262,,,4.707412,,4.129477,8.0625,7.955881,1.748273,,,9.833333,,,,,,0.854166,2.053008,1.440442,20.118142,5.643384,0.138393
1982-11-05,1.033875,0.2305,,5.09375,,,2.882875,2.393521,,,4.744044,,4.389033,8.0625,7.994967,1.756025,,,9.805778,,,,,,0.874999,2.04668,1.414806,20.147991,5.680607,0.134491
1982-11-08,1.015625,0.231166,,5.3125,,,2.890625,2.333521,,,4.679864,,4.407551,7.84375,7.825244,1.732767,,,9.833333,,,,,,0.872499,2.071843,1.376271,19.879351,5.605862,0.128911
1982-11-09,1.03125,0.227916,,5.671875,,,2.914125,2.365743,,,4.835479,,4.555551,7.90625,8.073349,1.783129,,,9.833333,,,,,,0.911499,2.087514,1.376271,20.446479,5.66222,0.133375
1982-11-10,1.015625,0.229166,,5.53125,,,2.859375,2.315002,,,4.808224,,4.351551,7.875,7.982008,1.732767,,,10.0,,,,,,0.929832,2.122019,1.376271,20.147991,5.400463,0.138393
1982-11-11,1.01825,0.2305,,5.609375,,,2.945375,2.342743,,,5.110369,,4.44444,7.84375,8.047222,1.752118,,,10.111111,,,,,,0.927166,2.147183,1.394265,20.356933,5.493745,0.147321
1982-11-12,1.00525,0.231833,,5.640625,,,2.953125,2.296262,,,5.037104,,4.333477,7.5,7.851371,1.744365,,,10.277778,,,,,,0.927166,2.147183,1.401989,19.9092,5.381628,0.144536
1982-11-15,0.963625,0.225333,,5.484375,,,2.796875,2.217743,,,4.954754,,4.129477,7.5625,7.655312,1.713354,,,10.472444,,,,,,0.916666,2.153511,1.386541,19.610711,5.307032,0.141187
1982-11-16,0.9505,0.218166,,5.359375,,,2.820375,2.194521,,,4.798847,,4.110959,7.40625,7.524675,1.682343,,,10.055778,,,,,,0.895832,2.109513,1.355729,19.551013,5.325868,0.133928
1982-11-17,0.958375,0.225333,,5.28125,,,2.890625,2.268521,,,4.945376,,4.351551,7.59375,7.681439,1.732767,,,10.055778,,,,,,0.885499,2.128348,1.32237,20.058444,5.493745,0.140071
1982-11-18,0.9505,0.229833,,5.3125,,,2.859375,2.250002,,,5.018641,,4.277477,7.78125,7.66848,1.725014,,,10.055778,,,,,,0.874999,2.115842,1.348006,19.998746,5.475208,0.140071
1982-11-19,0.9375,0.234416,,5.3125,,,2.828125,2.203743,,,4.899659,,4.166514,7.59375,7.57693,1.709509,,,10.0,,,,,,0.864666,2.08435,1.355729,19.819653,5.456372,0.137839
1982-11-22,0.9375,0.225916,,5.109375,,,2.7735,2.166743,,,4.744044,,4.185033,7.34375,7.315656,1.690096,,,9.777778,,,,,,0.864666,2.059337,1.340364,19.222676,5.325868,0.125562
1982-11-23,0.96875,0.224,,5.03125,,,2.789125,2.190002,,,4.771592,,4.370514,7.125,7.119806,1.697849,,,9.666667,,,,,,0.843832,2.021667,1.27874,19.431618,5.307032,0.128911
1982-11-24,0.958375,0.226583,,4.96875,,,2.78125,2.222262,,,4.844857,,4.42607,7.15625,7.263402,1.717262,,,9.583333,,,,,,0.854166,2.018503,1.27874,19.759955,5.26951,0.131696
1982-11-26,0.963625,0.233083,,4.96875,,,2.8125,2.254743,,,4.881489,,4.462959,7.15625,7.315656,1.752118,,,9.444444,,,,,,0.869832,1.993339,1.3121,19.9092,5.101633,0.129464
1982-11-29,0.974,0.239,,4.890625,,,2.80475,2.245521,,,4.844857,,4.518514,7.0625,7.224315,1.74635,,,9.444444,,,,,,0.893332,2.00901,1.317194,19.700258,5.138856,0.128911
1982-11-30,1.03125,0.24675,,4.90625,,,2.90625,2.245521,,,5.028019,,4.814958,7.59375,7.733694,1.843228,,,9.361111,,,,,,0.924499,2.078172,1.353182,20.625573,5.307032,0.142303
1982-12-01,1.0625,0.257166,,4.875,,,2.875,2.245521,,,5.037104,,4.79644,7.4375,7.629184,1.806387,,,9.611111,,,,,,0.973999,2.015338,1.386541,20.655422,5.232138,0.145089
1982-12-02,1.057375,0.260416,,4.953125,,,2.789125,2.222262,,,5.028019,,4.889032,7.4375,7.681439,1.798634,,,9.666667,,,,,,0.958332,2.049844,1.376271,21.043457,5.157393,0.145089
1982-12-03,1.05475,0.260416,,4.96875,,,2.836,2.240743,,,4.991387,,4.833477,7.5,7.733694,1.804464,,,9.666667,,,,,,0.940166,2.034173,1.368547,21.103155,5.101633,0.141741
1982-12-06,1.091125,0.269583,,4.875,,,2.92975,2.245521,,,4.963839,,4.962958,7.75,7.877499,1.852904,,,9.861111,,,,,,0.955832,2.131512,1.391718,22.177714,5.026739,0.149553
1982-12-07,1.101625,0.278666,,4.875,,,3.046875,2.213002,,,5.028019,,5.018514,7.8125,7.890458,1.849058,,,9.777778,,,,,,0.994832,2.131512,1.42253,22.714994,4.951994,0.151232
1982-12-08,1.112,0.28,,4.78125,,,3.015625,2.190002,,,4.963839,,4.851551,7.875,7.733694,1.837398,,,9.555778,,,,,,1.018332,2.159689,1.435348,22.56575,4.895786,0.147884
1982-12-09,1.114625,0.265666,,4.671875,,,3.007875,2.162262,,,4.688949,,4.629477,8.0,7.498548,1.787036,,,9.389111,,,,,,0.984499,2.159689,1.396812,22.326959,4.839877,0.140625
1982-12-10,1.088625,0.244833,,4.640625,,,3.0,2.102002,,,4.478533,,4.777477,8.21875,7.367911,1.777361,,,9.222444,,,,,,0.942832,2.147183,1.337735,22.177714,4.895786,0.13058
1982-12-13,1.070375,0.25,,4.703125,,,3.05475,2.120521,,,4.551798,,4.889032,8.0625,7.420166,1.788959,,,9.194444,,,,,,0.932332,2.134676,1.314647,22.416505,4.914622,0.127795
1982-12-14,1.026125,0.246166,,4.71875,,,2.984375,2.055743,,,4.46007,,4.833477,7.78125,7.367911,1.788959,,,9.055778,,,,,,0.895832,2.115842,1.276111,21.75983,4.783669,0.126678
1982-12-15,1.03125,0.2435,,4.625,,,2.945375,2.004743,,,4.24936,,4.685032,7.875,7.328824,1.787036,,,8.889111,,,,,,0.874999,2.040502,1.273564,21.341946,4.690387,0.126116
1982-12-16,1.046875,0.2435,,4.640625,,,2.96875,2.018521,,,4.359258,,4.666514,7.875,7.302697,1.759871,,,8.889111,,,,,,0.869832,2.062501,1.276111,21.700132,4.634329,0.128348
1982-12-17,1.0495,0.255916,,4.75,,,3.015625,2.143521,,,4.58843,,4.870514,8.125,7.459461,1.798634,,,9.166667,,,,,,0.888166,2.112677,1.301829,22.416505,4.708924,0.134491
1982-12-20,1.015625,0.259833,,4.703125,,,3.015625,2.148262,,,4.52425,,4.814958,8.09375,7.485588,1.759871,,,9.222444,,,,,,0.908999,2.125184,1.283835,22.088168,4.746446,0.133928
1982-12-21,1.0365,0.263083,,4.8125,,,3.086,2.180743,,,4.771592,,5.129476,8.09375,7.733694,1.798634,,,9.055778,,,,,,0.906332,2.178524,1.294105,22.804541,4.821041,0.135045
1982-12-22,1.04425,0.270833,,4.703125,,,3.015625,2.102002,,,4.744044,,5.20355,8.03125,7.733694,1.829645,,,9.055778,,,,,,0.916666,2.188017,1.294105,22.326959,4.97068,0.138955
1982-12-23,1.06775,0.26375,,4.734375,,,3.0625,2.148262,,,4.725582,,5.222513,8.09375,7.825244,1.845151,,,9.194444,,,,,,0.916666,2.191181,1.3121,22.386656,4.97068,0.142857
1982-12-27,1.083375,0.260416,,4.921875,,,3.1875,2.166743,,,4.853942,,5.185032,8.15625,8.086517,1.895575,,,9.194444,,,,,,0.921999,2.203688,1.330094,22.983634,5.082798,0.146205
1982-12-28,1.06775,0.250666,,4.953125,,,3.125,2.139002,,,4.707412,,5.074069,7.96875,7.96884,1.872316,,,9.277778,,,,,,0.916666,2.153511,1.3121,22.714994,5.007903,0.145089
1982-12-29,1.065125,0.259166,,5.078125,,,3.140625,2.203743,,,4.716497,,5.074069,8.0,7.96884,1.849058,,,9.333333,,,,,,0.914166,2.166018,1.296652,23.103029,4.989516,0.140071
1982-12-30,1.065125,0.260416,,5.0,,,3.09375,2.199262,,,4.698327,,4.962958,8.03125,7.86433,1.8258,,,9.333333,,,,,,0.919332,2.147183,1.291558,22.953785,4.802505,0.133928
1982-12-31,1.083375,0.260416,,5.015625,,,3.101625,2.236262,,,4.707412,,5.018514,8.0,7.86433,1.833553,,,9.0,,,,,,0.916666,2.125184,1.294105,22.983634,4.839877,0.133375
1983-01-03,1.0625,0.251333,,5.078125,,,3.09375,2.162262,,,4.496702,,4.981477,7.8125,7.681439,1.798634,,,8.861111,,,,,,0.901166,2.109513,1.27874,22.207563,4.858563,0.127232
1983-01-04,1.070375,0.244166,,5.078125,,,3.195375,2.157521,,,4.6066,,5.055551,8.21875,7.838203,1.810294,,,8.944444,,,,,,0.872499,2.128348,1.299282,22.834389,5.082798,0.134491
1983-01-05,1.06775,0.240916,,5.328125,,,3.164125,2.111261,,,4.634147,,5.166513,8.53125,7.629184,1.796712,,,8.75,,,,,,0.864666,2.156676,1.260746,22.923936,4.989516,0.135045
1983-01-06,1.078125,0.2455,,5.671875,,,3.086,2.166743,,,4.744044,,5.185032,8.6875,7.746862,1.779284,,,9.111111,,,,,,0.921999,2.203688,1.258199,23.252274,5.363091,0.130027
1983-01-07,1.073,0.239583,,5.8125,,,3.101625,2.148262,,,4.780677,,5.185032,8.625,7.890458,1.756025,,,8.916667,,,,,,0.916666,2.178524,1.271017,23.07318,5.26951,0.122768
1983-01-10,1.088625,0.23575,,5.96875,,,3.078125,2.148262,,,4.798847,,5.240439,8.5625,8.06039,1.798634,,,9.111111,,,,,,0.914166,2.181688,1.286382,23.401518,5.363091,0.128348
1983-01-11,1.052125,0.235083,,5.8125,,,3.015625,2.129743,,,4.753129,,5.240439,8.46875,8.125604,1.775376,,,9.166667,,,,,,0.903666,2.169182,1.286382,23.371669,5.344255,0.130027
1983-01-12,1.026125,0.244833,,5.890625,,,3.070375,2.162262,,,4.753129,,5.35155,8.375,8.217154,1.744365,,,9.194444,,,,,,0.864666,2.144019,1.319823,23.461216,5.381628,0.137277
1983-01-13,1.0,0.241583,,5.859375,,,3.046875,2.134262,,,4.771592,,5.426069,8.0625,8.191027,1.715339,,,9.361111,,,,,,0.838666,2.122019,1.327464,23.461216,5.344255,0.137277
1983-01-14,1.007875,0.241583,,5.78125,,,3.078125,2.129743,,,4.853942,,5.462958,8.09375,8.347791,1.719184,,,9.361111,,,,,,0.843832,2.150347,1.314647,23.61046,5.325868,0.147321
1983-01-17,1.0,0.244166,,5.734375,,,3.109375,2.129743,,,4.881489,,5.426069,8.0,8.386877,1.703679,,,9.222444,,,,,,0.851666,2.194346,1.273564,23.729856,5.344255,0.152348
1983-01-18,0.97925,0.244166,,5.6875,,,3.078125,2.139002,,,4.863027,,5.240439,8.0625,8.334623,1.662993,,,9.25,,,,,,0.843832,2.210016,1.25557,23.789553,5.344255,0.149
1983-01-19,0.976625,0.239,,5.515625,,,3.0625,2.166743,,,4.762214,,5.110958,8.15625,8.282368,1.639734,,,9.055778,,,,,,0.841166,2.219358,1.350635,23.431367,5.250974,0.150116
1983-01-20,1.0,0.238333,,5.546875,,,3.0625,2.115743,,,4.744044,,5.092439,8.78125,8.256241,1.64358,,,9.333333,,,,,,0.846499,2.213181,1.360906,23.371669,5.288346,0.166857
1983-01-21,1.002625,0.236333,,5.515625,,,2.953125,2.074261,,,4.579052,,5.018514,8.75,8.086517,1.626152,,,9.305778,,,,,,0.820333,2.188017,1.391718,22.595598,5.26951,0.166857
1983-01-24,0.994875,0.231833,,5.375,,,2.921875,2.051002,,,4.487618,,4.94444,8.0625,7.851371,1.666838,,,9.139111,,,,,,0.778666,2.156676,1.360906,22.416505,4.989516,0.157366
1983-01-25,0.994875,0.24025,,5.34375,,,3.015625,2.102002,,,4.625062,,5.20355,7.96875,7.785948,1.695926,,,9.25,,,,,,0.799499,2.162854,1.378818,22.923936,5.026739,0.163509
1983-01-26,0.974,0.24225,,5.109375,,,2.96875,2.088002,,,4.634147,,5.20355,8.0625,7.733694,1.701756,,,9.111111,,,,,,0.812499,2.134676,1.373724,22.714994,5.138856,0.170205
1983-01-27,1.013,0.251333,,5.359375,,,3.0625,2.180743,,,4.872111,,5.35155,8.34375,7.812076,1.74052,,,9.389111,,,,,,0.815166,2.166018,1.394265,23.34182,5.232138,0.181919
