Model,Covariance Type,#Rolling Windows,Mean Return,Forecasted Std
ERC,Historical,55,0.003839304220660334,0.011626406762005015
Naive,N/A,55,0.004008489652096122,0.012643599278889637
HRP,GARCH,56,0.0030534388608968043,0.009930270290330273
HRP,Historical,56,0.0032061679460841574,0.01083984215379112
MVP,GARCH,56,0.003392105581799971,0.008325040923378131
MVP,Historical,56,0.004184088065340303,0.008483588348729419
ERC,GARCH,56,0.003004747244708761,0.010483955509234592
ERC,Historical,56,0.003062883444926534,0.011642697971533486
Naive,N/A,56,0.0030710762167214245,0.012642511454266807
HRP,GARCH,57,0.0027899840985205807,0.008817443527440936
HRP,Historical,57,0.0026385616824263396,0.010875257958065727
MVP,GARCH,57,0.004437577666277308,0.007073171080584368
MVP,Historical,57,0.00346085449928804,0.008520022206061921
ERC,GARCH,57,0.0026594002680495016,0.0095455873326657
ERC,Historical,57,0.0025484158648657993,0.01166809264525367
Naive,N/A,57,0.002328763619176828,0.012658029156936049
HRP,GARCH,58,0.004651012551970997,0.00949275979037065
HRP,Historical,58,0.004521246556712985,0.01091807454627359
MVP,GARCH,58,0.004693742200160334,0.007482668820959462
MVP,Historical,58,0.004456015779262629,0.008563534121490647
ERC,GARCH,58,0.0046078889342272686,0.01017490251354776
ERC,Historical,58,0.004529131261959441,0.011701195740874233
Naive,N/A,58,0.004692222647772042,0.012682150287619752
HRP,GARCH,59,-0.001994137025490765,0.009408867544748857
HRP,Historical,59,-0.002175538112990204,0.010982455694938952
MVP,GARCH,59,-0.0012118370418949804,0.007410507807146165
MVP,Historical,59,-0.0018486186867524763,0.008623355920485873
ERC,GARCH,59,-0.0022488917387394293,0.01009068614443125
ERC,Historical,59,-0.002334209918465771,0.01175921229039334
Naive,N/A,59,-0.0025310694452211555,0.01273485288082711
HRP,GARCH,60,0.002197790009862428,0.009182109052437838
HRP,Historical,60,0.00235322098459227,0.011031867916300786
MVP,GARCH,60,0.001846208143524676,0.007059676145770371
MVP,Historical,60,0.0021908222725441316,0.008667325656648031
ERC,GARCH,60,0.0025247421910110607,0.009895799055739458
ERC,Historical,60,0.002600754546315265,0.011788139607758773
Naive,N/A,60,0.00313454373665707,0.012727374992728586
HRP,GARCH,61,-0.001305395756417217,0.008615875911466458
HRP,Historical,61,-0.001150525988685233,0.011008852482441147
MVP,GARCH,61,-0.0021553516894349542,0.006758591505309165
MVP,Historical,61,-0.0018245735247026246,0.008663041917474383
ERC,GARCH,61,-0.001160442454609776,0.00932191922856571
ERC,Historical,61,-0.0010823017129979872,0.011760252797943547
Naive,N/A,61,-0.001010332109281894,0.01271013829347209
HRP,GARCH,62,-0.0014263211762009606,0.008898558023150798
HRP,Historical,62,-0.0012231494542850412,0.010988263307333889
MVP,GARCH,62,-0.001462141444369649,0.006963184172977989
MVP,Historical,62,-0.0010644405871409299,0.008694089173294743
ERC,GARCH,62,-0.001484918995173078,0.009579047088546696
ERC,Historical,62,-0.001387342241105096,0.011795665747282797
Naive,N/A,62,-0.001524600639509014,0.012745919490401481
HRP,GARCH,63,0.0033865153224555957,0.008424411668443715
HRP,Historical,63,0.003348701286680728,0.011059299811333731
MVP,GARCH,63,0.0012890029744889024,0.006705896138573349
MVP,Historical,63,0.001331227090263344,0.008718355954569832
ERC,GARCH,63,0.003805866257344897,0.008898430188907007
ERC,Historical,63,0.0037789150665845984,0.011797906971357925
Naive,N/A,63,0.004227157632051168,0.012721823128297666
HRP,GARCH,64,0.0022251154257566684,0.007660922300523757
HRP,Historical,64,0.0021994632961792365,0.01098906923232337
MVP,GARCH,64,0.0021106380585384993,0.006023270736652525
MVP,Historical,64,0.0022563850178136512,0.008713074654182
ERC,GARCH,64,0.002370293427211686,0.008222888128518872
ERC,Historical,64,0.0023447352209415816,0.011774306405667428
Naive,N/A,64,0.0025551452972579617,0.01269176025340921
HRP,GARCH,65,-0.00011639351756036775,0.007435686907380605
HRP,Historical,65,-3.899003266857109e-05,0.010721230129815363
MVP,GARCH,65,0.0005821725199897266,0.0060547982755799765
